instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
7138,108,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239
7139,108,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537
7140,108,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836
7141,108,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582
7142,108,4,0,10,4,0,0,0,1,0.22,0.1969999999999999,0.8,0.3284
7143,108,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985
7144,108,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537
7145,108,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0
7146,108,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239
7147,108,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537
7148,108,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896
7149,108,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239
7150,108,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.1939999999999999
7151,108,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239
7152,108,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.1939999999999999
7153,108,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642
7154,108,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343
7155,108,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045
7156,108,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343
7157,108,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985
7158,108,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0
7159,108,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0
7160,108,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0
7161,108,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0.0
7162,110,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0.0
7163,110,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0.0
7164,110,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0.0
7165,110,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045
7166,110,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0.0
7167,110,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0
7168,110,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0.0
7169,110,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0
7170,110,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0.0
7171,110,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642
7172,110,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642
7173,110,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343
7174,110,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239
7175,110,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239
7176,110,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239
7177,110,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642
7178,110,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642
7179,110,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343
7180,110,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896
7181,110,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896
7182,110,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896
7183,110,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.1939999999999999
7184,110,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.1939999999999999
7185,110,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.1939999999999999
7186,124,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642
7187,124,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343
7188,124,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642
7189,124,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343
7190,124,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239
7191,124,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.1939999999999999
7192,124,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.1939999999999999
7193,124,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.1939999999999999
7194,124,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537
7195,124,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642
7196,124,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343
7197,124,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045
7198,124,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896
7199,124,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.1939999999999999
7200,124,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537
7201,124,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343
7202,124,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642
7203,124,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642
7204,124,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045
7205,124,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896
7206,124,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0
7207,124,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0.0
7208,124,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0.0
7209,124,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0
7210,146,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0.0
7211,146,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0.0
7212,146,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0
7213,146,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0
7214,146,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0.0
7215,146,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0
7216,146,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0
7217,146,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0
7218,146,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0.0
7219,146,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0
7220,146,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896
7221,146,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343
7222,146,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642
7223,146,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642
7224,146,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642
7225,146,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642
7226,146,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045
7227,146,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.1939999999999999
7228,146,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642
7229,146,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343
7230,146,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343
7231,146,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343
7232,146,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343
7233,146,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896
7234,168,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896
7235,168,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343
7236,168,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343
7237,168,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343
7238,168,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896
7239,168,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343
7240,168,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.1939999999999999
7241,168,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896
7242,168,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896
7243,168,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.1939999999999999
7244,168,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.1939999999999999
7245,168,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.1939999999999999
7246,168,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.1939999999999999
7247,168,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537
7248,168,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642
7249,168,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642
7250,168,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.1939999999999999
7251,168,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896
7252,168,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343
7253,168,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896
7254,168,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045
7255,168,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343
7256,168,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0
7257,168,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896
7258,172,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0
7259,172,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0
7260,172,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0
7261,172,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642
7262,172,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896
7263,172,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0
7264,172,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896
7265,172,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239
7266,172,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582
7267,172,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627
7268,172,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284
7269,172,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478
7270,172,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925
7271,172,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179
7272,172,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985
7273,172,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881
7274,172,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881
7275,172,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582
7276,172,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627
7277,172,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582
7278,172,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836
7279,172,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537
7280,172,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284
7281,172,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284
7282,174,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582
7283,174,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985
7284,174,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284
7285,174,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985
7286,174,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284
7287,174,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284
7288,174,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537
7289,174,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836
7290,174,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284
7291,174,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985
7292,174,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537
7293,174,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045
7294,174,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642
7295,174,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045
7296,174,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343
7297,174,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.1939999999999999
7298,174,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239
7299,174,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642
7300,174,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896
7301,174,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0
7302,174,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0
7303,174,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0
7304,174,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0
7305,174,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0
7306,176,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0
7307,176,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0
7308,176,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0
7309,176,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0
7310,176,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0
7311,176,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343
7312,176,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896
7313,176,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045
7314,176,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896
7315,176,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896
7316,176,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896
7317,176,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896
7318,176,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0
7319,176,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642
7320,176,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.1939999999999999
7321,176,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.1939999999999999
7322,176,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239
7323,176,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642
7324,176,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045
7325,176,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.1939999999999999
7326,176,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045
7327,176,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896
7328,176,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0
7329,176,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896
7330,178,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0
7331,178,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0
7332,178,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0
7333,178,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0
7334,178,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0
7335,178,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0
7336,178,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0
7337,178,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0
7338,178,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896
7339,178,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343
7340,178,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343
7341,178,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045
7342,178,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0
7343,178,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896
7344,178,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642
7345,178,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045
7346,178,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0
7347,178,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642
7348,178,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045
7349,178,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0
7350,178,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0
7351,178,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045
7352,178,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896
7353,178,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896
7354,180,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896
7355,180,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045
7356,180,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0
7357,180,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0
7358,180,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0
7359,180,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896
7360,180,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0
7361,180,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045
7362,180,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045
7363,180,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0
7364,180,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896
7365,180,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343
7366,180,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343
7367,180,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642
7368,180,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045
7369,180,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045
7370,180,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343
7371,180,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642
7372,180,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343
7373,180,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0.0
7374,180,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0.0
7375,180,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0.0
7376,180,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0.0
7377,180,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0.0
7378,182,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0
7379,182,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0.0
7380,182,4,0,11,2,0,3,1,1,0.32,0.3485,0.93,0.0
7381,182,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0.0
7382,182,4,0,11,4,0,3,1,1,0.32,0.3485,0.87,0.0
7383,182,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0.0
7384,182,4,0,11,6,0,3,1,1,0.3,0.3333,0.87,0.0
7385,182,4,0,11,7,0,3,1,1,0.3,0.3333,0.87,0.0
7386,182,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0
7387,182,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0.0
7388,182,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045
7389,182,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642
7390,182,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642
7391,182,4,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642
7392,182,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642
7393,182,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239
7394,182,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.1939999999999999
7395,182,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045
7396,182,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045
7397,182,4,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045
7398,182,4,0,11,20,0,3,1,1,0.44,0.4394,0.77,0.0
7399,182,4,0,11,21,0,3,1,1,0.4,0.4091,0.87,0.0
7400,182,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0.0
7401,182,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0
7402,126,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0.0
7403,126,4,0,11,1,0,4,1,2,0.4,0.4091,0.87,0.0
7404,126,4,0,11,2,0,4,1,2,0.38,0.3939,0.94,0.0
7405,126,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896
7406,126,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896
7407,126,4,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343
7408,126,4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343
7409,126,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642
7410,126,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896
7411,126,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045
7412,126,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239
7413,126,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881
7414,126,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582
7415,126,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582
7416,126,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836
7417,126,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985
7418,126,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239
7419,126,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239
7420,126,4,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642
7421,126,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239
7422,126,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836
7423,126,4,0,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537
7424,126,4,0,11,22,0,4,1,1,0.36,0.3333,0.53,0.2836
7425,126,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642
7426,128,4,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537
7427,128,4,0,11,1,1,5,0,1,0.32,0.303,0.57,0.3284
7428,128,4,0,11,2,1,5,0,1,0.32,0.2879,0.57,0.2836
7429,128,4,0,11,3,1,5,0,1,0.3,0.2879,0.61,0.1939999999999999
7430,128,4,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.1939999999999999
7431,128,4,0,11,5,1,5,0,1,0.3,0.2879,0.49,0.2537
7432,128,4,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284
7433,128,4,0,11,7,1,5,0,1,0.28,0.2727,0.45,0.2537
7434,128,4,0,11,8,1,5,0,1,0.3,0.2727,0.42,0.3582
7435,128,4,0,11,9,1,5,0,1,0.32,0.2879,0.45,0.4478
7436,128,4,0,11,10,1,5,0,1,0.32,0.2727,0.42,0.5522
7437,128,4,0,11,11,1,5,0,1,0.34,0.2879,0.42,0.4925
7438,128,4,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627
7439,128,4,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522
7440,128,4,0,11,14,1,5,0,1,0.38,0.3939,0.37,0.4627
7441,128,4,0,11,15,1,5,0,1,0.36,0.3333,0.37,0.4179
7442,128,4,0,11,16,1,5,0,1,0.36,0.3333,0.34,0.3284
7443,128,4,0,11,17,1,5,0,1,0.34,0.303,0.39,0.3284
7444,128,4,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537
7445,128,4,0,11,19,1,5,0,1,0.32,0.3182,0.39,0.1642
7446,128,4,0,11,20,1,5,0,1,0.32,0.3182,0.39,0.1939999999999999
7447,128,4,0,11,21,1,5,0,1,0.3,0.303,0.45,0.1642
7448,128,4,0,11,22,1,5,0,1,0.32,0.3182,0.39,0.1939999999999999
7449,128,4,0,11,23,1,5,0,1,0.3,0.3182,0.45,0.0896
7450,130,4,0,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343
7451,130,4,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343
7452,130,4,0,11,2,0,6,0,1,0.24,0.2576,0.65,0.0896
7453,130,4,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343
7454,130,4,0,11,4,0,6,0,1,0.2,0.2121,0.8,0.1343
7455,130,4,0,11,5,0,6,0,1,0.22,0.2576,0.75,0.0896
7456,130,4,0,11,6,0,6,0,1,0.22,0.2273,0.75,0.1642
7457,130,4,0,11,7,0,6,0,1,0.22,0.2273,0.75,0.1939999999999999
7458,130,4,0,11,8,0,6,0,1,0.26,0.2576,0.7,0.1939999999999999
7459,130,4,0,11,9,0,6,0,1,0.3,0.303,0.61,0.1642
7460,130,4,0,11,10,0,6,0,1,0.34,0.3182,0.61,0.2836
7461,130,4,0,11,11,0,6,0,1,0.38,0.3939,0.54,0.2836
7462,130,4,0,11,12,0,6,0,1,0.44,0.4394,0.44,0.2836
7463,130,4,0,11,13,0,6,0,1,0.48,0.4697,0.36,0.2836
7464,130,4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985
7465,130,4,0,11,15,0,6,0,1,0.52,0.5,0.29,0.2836
7466,130,4,0,11,16,0,6,0,1,0.52,0.5,0.32,0.2537
7467,130,4,0,11,17,0,6,0,1,0.5,0.4848,0.34,0.2537
7468,130,4,0,11,18,0,6,0,1,0.42,0.4242,0.58,0.1939999999999999
7469,130,4,0,11,19,0,6,0,1,0.42,0.4242,0.5,0.2537
7470,130,4,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836
7471,130,4,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836
7472,130,4,0,11,22,0,6,0,1,0.42,0.4242,0.47,0.2537
7473,130,4,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642
7474,132,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.1939999999999999
7475,132,4,0,11,1,0,0,0,2,0.36,0.3485,0.66,0.1939999999999999
7476,132,4,0,11,2,0,0,0,1,0.36,0.3636,0.57,0.1045
7477,132,4,0,11,3,0,0,0,2,0.36,0.3485,0.62,0.1343
7478,132,4,0,11,4,0,0,0,2,0.36,0.3485,0.62,0.1343
7479,132,4,0,11,5,0,0,0,1,0.34,0.3333,0.61,0.1642
7480,132,4,0,11,6,0,0,0,1,0.34,0.3333,0.66,0.1343
7481,132,4,0,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239
7482,132,4,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896
7483,132,4,0,11,9,0,0,0,1,0.4,0.4091,0.54,0.2836
7484,132,4,0,11,10,0,0,0,1,0.44,0.4394,0.44,0.3284
7485,132,4,0,11,11,0,0,0,1,0.46,0.4545,0.4,0.4179
7486,132,4,0,11,12,0,0,0,2,0.52,0.5,0.29,0.4179
7487,132,4,0,11,13,0,0,0,2,0.52,0.5,0.29,0.4179
7488,132,4,0,11,14,0,0,0,2,0.54,0.5152,0.28,0.4925
7489,132,4,0,11,15,0,0,0,2,0.5,0.4848,0.42,0.3284
7490,132,4,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881
7491,132,4,0,11,17,0,0,0,1,0.52,0.5,0.27,0.3284
7492,132,4,0,11,18,0,0,0,1,0.52,0.5,0.27,0.3284
7493,132,4,0,11,19,0,0,0,1,0.5,0.4848,0.29,0.3582
7494,132,4,0,11,20,0,0,0,1,0.5,0.4848,0.31,0.3582
