age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
60,5,1,0,0,8976,0,0,0,6,1,224,2,0,0,3
59,5,1,0,0,9409,0,1,0,6,1,148,2,0,0,3
55,9,0,1,0,8708,1,0,0,6,1,174,4,0,0,3
55,5,1,0,0,8019,1,0,0,6,1,113,4,0,0,3
48,9,0,2,0,8874,0,0,0,6,1,68,4,0,0,3
48,7,1,1,0,8054,0,0,0,6,1,232,4,0,0,3
53,3,1,0,0,8440,0,0,0,6,1,376,4,0,0,3
30,4,1,2,0,9138,0,0,0,6,1,199,7,0,0,3
41,4,1,1,0,8520,0,0,0,6,1,150,4,0,0,3
60,1,1,0,0,10240,0,0,0,6,1,2191,2,0,0,3
49,7,1,1,0,8172,0,0,0,6,1,123,4,0,0,3
41,9,1,1,0,8074,1,0,0,6,1,185,4,0,0,3
32,4,0,1,0,7667,0,1,0,6,1,275,5,0,0,3
60,0,1,1,0,9044,0,0,0,6,1,388,8,0,0,3
31,6,1,1,0,8052,0,0,0,6,1,165,4,0,0,3
33,4,1,2,0,8868,1,0,0,6,1,89,2,0,0,3
39,11,1,0,0,15018,0,0,0,6,1,111,2,0,0,3
60,4,0,1,0,8170,0,0,0,6,1,160,4,0,0,3
54,9,0,1,0,8339,0,0,0,6,1,254,4,0,0,3
32,9,1,1,0,8579,0,0,0,6,1,1044,4,0,0,3
33,9,2,2,0,8783,0,0,0,6,1,244,2,0,0,3
46,9,1,1,0,8269,0,0,0,6,1,84,2,0,0,3
37,3,1,1,0,9577,0,0,0,6,1,499,2,0,0,3
48,4,0,2,0,8193,0,0,0,6,1,290,2,0,0,3
48,0,1,1,0,8509,0,0,0,6,1,136,2,0,0,3
42,9,2,2,0,8154,0,0,0,6,1,384,2,0,0,3
47,9,1,1,0,11992,0,0,0,6,1,732,2,0,0,3
37,9,0,1,0,8585,1,0,0,6,1,168,2,0,0,3
33,9,2,1,0,11078,0,1,0,6,1,482,2,0,0,3
57,4,1,2,0,8019,0,0,0,6,1,100,6,0,0,3
30,4,1,2,0,9422,0,0,0,6,1,136,4,0,0,3
59,5,1,1,0,8155,0,0,0,6,1,301,4,0,0,3
30,4,2,2,0,15807,0,0,0,6,1,391,4,0,0,3
31,9,2,1,0,8219,0,0,0,6,1,315,2,0,0,3
56,7,1,1,0,8163,0,0,0,6,1,184,2,0,0,3
49,4,1,2,0,8019,0,0,0,6,1,44,2,0,0,3
35,9,2,2,0,8019,1,0,0,6,1,411,2,0,0,3
42,4,1,2,0,17280,1,0,0,6,1,120,2,0,0,3
36,9,1,1,0,8380,0,0,0,6,1,188,4,0,0,3
46,9,2,2,0,11152,0,0,0,6,1,411,3,0,0,3
49,4,1,2,0,8341,0,0,0,6,1,72,4,0,0,3
56,5,1,0,0,8353,0,0,0,6,1,128,2,0,0,3
32,9,2,1,0,8164,0,0,0,6,1,135,2,0,0,3
48,1,1,0,0,8802,0,1,0,6,1,90,2,0,0,3
50,10,2,2,0,8019,1,0,0,6,1,102,2,0,0,3
31,4,1,2,0,16298,0,0,0,6,1,533,2,0,0,3
44,4,1,2,0,8041,1,0,0,6,1,265,2,0,0,3
48,7,1,1,0,8492,0,1,0,6,1,198,2,0,0,3
36,9,1,1,0,8148,1,0,0,6,1,64,2,0,0,3
59,1,1,0,0,8657,0,0,0,6,1,170,2,0,0,3
41,4,0,1,0,8019,0,0,0,6,1,438,2,0,0,3
58,1,1,0,0,8066,0,0,0,6,1,281,2,0,0,3
59,5,1,1,0,8282,0,0,0,6,1,601,2,0,0,3
57,5,1,0,0,8019,1,0,0,6,1,83,2,0,0,3
46,4,1,2,0,8070,0,0,0,6,1,39,9,0,0,3
48,9,1,1,0,9958,1,1,0,6,1,163,2,0,0,3
36,4,1,2,0,10679,0,0,0,6,1,252,2,0,0,3
40,9,2,1,0,8076,0,1,0,6,1,102,4,0,0,3
46,6,1,1,0,8735,0,0,0,6,1,131,2,0,0,3
48,1,1,1,0,10073,1,0,0,6,1,127,2,0,0,3
50,6,1,1,0,11044,0,1,0,6,1,168,3,0,0,3
32,6,1,2,0,9442,0,0,0,6,1,1249,4,0,0,3
33,4,2,2,0,9116,0,1,0,6,1,308,4,0,0,3
46,1,1,0,0,8267,0,1,0,6,1,196,2,0,0,3
60,5,1,0,0,9739,0,0,1,6,1,115,5,0,0,3
32,4,1,2,0,8440,0,0,0,6,1,851,6,0,0,3
37,9,2,1,1,7963,1,0,0,6,1,291,4,0,0,3
43,2,1,1,0,9128,1,0,0,6,1,64,4,0,0,3
57,9,1,2,0,8643,0,0,0,6,1,224,4,0,0,3
46,1,1,0,0,8893,0,0,0,6,1,996,1,0,0,3
57,4,1,2,0,8182,0,0,0,6,1,83,3,0,0,3
36,4,2,2,0,8919,0,0,0,6,1,499,4,0,0,3
32,9,2,2,0,9087,0,0,0,6,1,175,4,0,0,3
48,0,1,0,0,12478,1,0,0,6,1,536,1,0,0,3
43,4,1,2,0,8709,1,0,0,6,1,171,3,0,0,3
37,4,1,2,0,10420,0,0,0,6,1,203,7,0,0,3
51,9,1,1,0,8242,0,0,0,6,1,132,3,0,0,3
52,1,1,0,0,8029,0,0,0,6,1,588,3,0,0,3
48,1,1,1,0,8019,0,0,0,6,1,311,5,0,0,3
32,6,1,0,0,8305,1,0,0,6,1,175,1,0,0,3
47,4,2,2,0,8343,0,1,0,6,1,72,1,0,0,3
50,9,0,1,0,8094,1,0,0,6,1,101,1,0,0,3
32,4,2,2,0,14378,0,0,0,6,1,184,1,0,0,3
58,5,1,1,0,8023,0,1,0,6,1,147,1,0,0,3
45,6,1,1,0,8159,1,0,0,6,1,192,3,0,0,3
49,1,1,1,0,8160,0,0,0,6,1,275,1,0,0,3
50,0,1,1,0,7940,0,1,0,6,1,138,7,0,0,3
32,9,1,1,0,10575,0,0,0,6,1,269,3,0,0,3
38,4,1,2,0,8197,0,0,0,6,1,170,3,0,0,3
30,9,2,2,0,9100,0,0,0,6,1,377,2,0,0,3
46,9,1,1,0,8382,1,0,0,6,1,209,3,0,0,3
50,9,1,1,0,18776,1,0,0,6,1,276,3,0,0,3
31,4,2,2,0,8149,0,0,0,6,1,160,1,0,0,3
36,9,2,2,0,8065,1,0,0,6,1,459,3,0,0,3
35,9,1,1,0,7903,0,1,0,6,1,339,2,0,0,3
53,9,1,1,0,9244,0,0,0,6,1,70,2,0,0,3
46,3,1,0,0,8019,0,0,0,6,1,322,5,0,0,3
34,11,1,3,0,12554,0,0,0,6,1,54,3,0,0,3
33,8,0,1,0,8441,0,0,0,6,1,406,3,0,0,3
50,9,1,1,0,7949,0,0,0,6,1,386,2,0,0,3
46,1,1,0,1,8594,0,0,0,6,1,127,3,0,0,3
45,5,1,1,0,8041,0,1,1,6,1,276,3,0,0,3
55,2,1,2,0,49942,0,0,0,6,1,69,3,0,0,3
42,9,1,2,0,8465,0,0,0,6,1,286,3,0,0,3
40,4,1,2,0,8732,0,0,0,6,1,433,3,0,0,3
41,4,2,1,0,8930,0,0,0,6,1,292,2,0,0,3
39,9,1,1,0,8444,1,0,0,6,1,562,3,0,0,3
35,4,1,2,0,8019,0,0,0,6,1,543,4,0,0,3
46,9,0,1,0,8244,0,0,0,6,1,530,5,0,0,3
43,4,1,2,0,13945,0,0,0,6,1,685,2,0,0,3
49,0,1,1,0,8303,1,0,0,6,1,131,3,0,0,3
38,9,1,2,0,8199,0,0,0,6,1,258,7,0,0,3
59,0,1,3,0,72362,0,0,0,6,1,45,4,0,0,3
42,3,1,0,0,8147,0,0,0,6,1,492,2,0,0,3
48,1,1,0,0,9222,0,0,0,6,1,61,5,0,0,3
48,9,1,1,0,8523,0,1,0,6,1,227,3,0,0,3
46,3,1,0,0,9104,0,0,0,6,1,265,8,0,0,3
49,4,0,2,0,8670,0,1,0,6,1,79,3,0,0,3
32,9,1,1,0,8393,0,0,0,6,1,119,6,0,0,3
42,4,1,2,0,8079,0,0,0,6,1,426,3,0,0,3
32,4,1,2,0,8090,0,0,0,6,1,80,3,0,0,3
45,7,1,1,0,8057,1,0,0,6,1,307,3,0,0,3
34,4,2,2,0,10595,1,1,0,6,1,236,4,0,0,3
32,9,1,2,0,8519,0,0,0,6,1,105,6,0,0,3
44,4,1,2,0,12352,0,0,0,6,1,68,6,0,0,3
38,7,1,1,0,13022,0,0,0,6,1,275,9,0,0,3
46,1,1,0,0,8019,0,0,0,6,1,178,4,0,0,3
41,9,1,1,0,7187,0,0,0,6,1,226,5,0,0,3
52,1,1,0,0,10110,0,0,0,6,1,181,2,0,0,3
44,9,1,1,0,8358,1,1,1,6,1,244,3,0,0,3
52,9,1,1,0,9834,0,0,0,6,1,131,3,0,0,3
46,9,1,1,0,8019,0,0,0,6,1,132,2,0,0,3
30,4,2,2,0,8242,0,0,0,6,1,106,3,0,0,3
39,4,2,2,0,8019,0,0,0,6,1,135,2,0,0,3
48,7,1,1,0,10869,1,0,0,6,1,107,3,0,0,3
50,0,1,1,0,8725,1,0,0,6,1,1250,4,0,0,3
51,1,1,0,0,15117,0,0,0,6,1,1471,7,0,0,3
30,4,2,2,0,13408,0,0,0,6,1,1456,3,0,0,3
57,9,1,2,0,12062,1,0,0,7,1,122,4,0,0,3
54,1,1,0,0,14831,1,0,0,7,1,108,3,0,0,3
56,5,1,1,0,8019,0,1,0,7,1,110,4,0,0,3
38,9,1,1,0,9116,0,1,0,7,1,186,3,0,0,3
31,9,2,2,0,8437,0,0,0,7,1,67,6,0,0,3
51,7,1,2,0,8019,0,0,0,7,1,297,8,0,0,3
39,9,1,2,0,8113,0,0,0,7,1,70,2,0,0,3
51,4,1,2,0,18096,0,0,0,7,1,93,2,0,0,3
34,4,0,1,0,8310,0,0,0,7,1,91,2,0,0,3
49,0,1,1,0,8019,0,0,0,7,1,301,2,0,0,3
49,1,1,3,0,10654,0,0,0,7,1,88,2,0,0,3
35,9,1,1,0,9074,1,0,0,7,1,261,2,0,0,3
47,1,1,3,0,9679,0,0,0,7,1,187,2,0,0,3
52,3,1,0,0,8439,0,0,0,7,1,139,4,0,0,3
50,0,1,1,0,8125,0,1,0,7,1,59,2,0,0,3
37,0,2,2,0,10524,0,0,0,7,1,420,3,0,0,3
43,4,1,2,0,19773,0,0,0,7,1,352,2,0,0,3
42,4,1,2,0,7696,1,0,0,7,1,135,2,0,0,3
48,9,0,1,0,8810,0,0,0,7,1,219,2,0,0,3
38,4,2,2,0,11832,0,0,0,7,1,117,2,0,0,3
52,2,1,1,0,8019,0,0,0,7,1,82,2,0,0,3
41,9,1,1,0,8653,0,0,0,7,1,122,2,0,0,3
41,4,2,2,0,8019,0,0,0,7,1,91,2,0,0,3
37,4,1,2,0,8668,0,0,0,7,1,64,2,0,0,3
45,1,1,1,0,10622,1,1,0,7,1,235,2,0,0,3
36,2,2,1,0,8086,0,0,0,7,1,67,2,0,0,3
34,8,2,2,0,8892,1,0,0,7,1,267,2,0,0,3
30,9,1,2,0,10302,0,0,0,7,1,74,2,0,0,3
38,4,1,2,0,7985,1,0,0,7,1,131,2,0,0,3
55,9,0,1,1,8303,1,0,0,7,1,78,2,0,0,3
33,4,1,2,0,8359,0,0,0,7,1,402,2,0,0,3
31,9,2,1,0,8059,0,0,0,7,1,123,2,0,0,3
32,3,1,0,0,9368,1,0,0,7,1,132,2,0,0,3
34,9,0,2,0,8693,1,0,0,7,1,587,2,0,0,3
48,9,1,1,0,8585,0,0,0,7,1,51,3,0,0,3
43,9,1,2,0,9682,0,0,0,7,1,185,2,0,0,3
35,9,0,2,0,8039,1,1,0,7,1,51,2,0,0,3
45,9,1,1,0,9751,0,0,0,7,1,163,2,0,0,3
56,4,1,2,0,11139,1,0,0,7,1,666,2,0,0,3
40,9,1,1,0,9095,0,0,0,7,1,326,2,0,0,3
51,6,1,0,0,8202,0,1,0,7,1,292,2,0,0,3
39,9,2,1,0,9123,0,0,0,7,1,395,2,0,0,3
31,9,1,1,0,8073,0,0,0,7,1,137,2,0,0,3
47,0,1,1,0,11089,0,0,0,7,1,663,4,0,0,3
30,3,2,2,0,8887,0,0,0,7,1,387,2,0,0,3
39,9,1,2,0,12784,1,0,0,7,1,108,2,0,0,3
58,10,1,1,0,10709,0,0,0,7,1,142,2,0,0,3
38,0,1,1,0,8065,0,0,0,7,1,48,2,0,0,3
49,1,1,1,0,8425,1,1,0,7,1,253,2,0,0,3
47,9,1,2,0,11709,0,0,0,7,1,228,2,0,0,3
30,9,1,1,0,8390,0,0,0,7,1,124,2,0,0,3
35,4,1,2,0,8279,0,0,0,7,1,358,2,0,0,3
52,9,0,1,0,8223,0,0,0,7,1,134,2,0,0,3
48,1,1,1,0,8224,0,0,0,7,1,239,2,0,0,3
36,4,2,2,0,13359,1,0,0,7,1,113,4,0,0,3
48,9,2,1,0,7672,0,1,0,7,1,84,2,0,0,3
31,4,2,2,0,8443,0,1,0,7,1,224,2,0,0,3
34,9,2,1,0,8079,0,0,0,7,1,274,2,0,0,3
33,2,1,2,0,8614,0,0,0,7,1,22,2,0,0,3
35,9,1,1,0,8482,1,0,1,7,1,309,4,0,0,3
33,9,2,1,0,8039,1,0,0,7,1,131,2,0,0,3
45,6,1,1,0,11117,1,0,0,7,1,159,2,0,0,3
52,4,2,2,0,8760,0,0,0,7,1,63,2,0,0,3
39,4,1,2,0,9591,0,0,0,7,1,1462,4,0,0,3
42,9,2,1,0,8096,0,1,0,7,1,152,2,0,0,3
53,9,1,1,0,8253,0,0,0,7,1,103,2,0,0,3
31,9,1,1,0,8265,0,0,0,7,1,159,2,0,0,3
46,0,1,1,0,8330,0,0,0,7,1,225,6,0,0,3
52,0,1,3,0,8654,0,0,0,7,1,228,4,0,0,3
57,5,1,1,0,8302,0,0,0,7,1,123,2,0,0,3
60,9,1,2,0,8823,0,0,0,7,1,36,2,0,0,3
54,4,1,2,0,11414,0,0,0,7,1,199,2,0,0,3
49,9,1,1,0,8616,1,1,0,7,1,154,2,0,0,3
31,4,1,2,0,8565,0,0,0,7,1,147,2,0,0,3
50,9,1,1,0,8703,1,0,0,7,1,1834,2,0,0,3
58,5,0,1,0,8331,0,0,0,7,1,398,2,0,0,3
46,9,1,1,0,12042,1,0,0,7,1,131,2,0,0,3
55,1,1,0,0,9105,1,0,0,7,1,148,2,0,0,3
40,9,0,1,0,8019,0,0,0,7,1,674,2,0,0,3
52,4,1,2,0,8019,0,0,0,7,1,306,4,0,0,3
55,3,1,0,0,8036,0,0,0,7,1,196,2,0,0,3
45,9,0,1,0,9757,0,0,0,7,1,114,2,0,0,3
50,1,1,1,0,7965,1,0,0,7,1,46,2,0,0,3
34,9,1,2,0,12972,0,0,0,7,1,235,2,0,0,3
53,7,1,1,0,7656,1,0,0,7,1,201,2,0,0,3
47,1,1,0,0,8143,0,0,0,7,1,76,2,0,0,3
43,4,1,1,0,18292,0,0,0,7,1,359,2,0,0,3
36,4,1,2,0,9496,0,0,0,7,1,71,2,0,0,3
59,0,1,1,0,9694,0,1,0,7,1,113,2,0,0,3
32,9,2,1,0,8031,0,0,0,7,1,173,2,0,0,3
50,1,1,0,0,12127,1,0,0,7,1,526,2,0,0,3
60,4,1,2,0,8019,0,0,0,7,1,401,3,0,0,3
45,1,1,0,0,7534,1,0,0,7,1,122,2,0,0,3
32,9,2,2,0,8019,0,0,0,7,1,268,2,0,0,3
36,0,1,1,0,8559,0,1,0,7,1,95,2,0,0,3
36,4,2,2,0,8632,0,0,0,7,1,86,2,0,0,3
59,0,1,1,1,7888,0,0,0,7,1,144,2,0,0,3
32,4,1,2,0,9409,0,0,0,7,1,116,2,0,0,3
32,4,2,2,0,9029,0,0,0,7,1,67,2,0,0,3
58,5,1,1,0,8032,0,0,0,7,1,92,4,0,0,3
30,9,2,1,0,7787,0,1,0,7,1,118,2,0,0,3
33,9,1,1,0,8296,0,0,0,7,1,155,2,0,0,3
44,4,1,1,0,8616,1,0,0,7,1,137,2,0,0,3
47,0,1,1,0,9284,0,0,0,7,1,137,2,0,0,3
33,9,1,1,0,8102,0,0,0,7,1,165,2,0,0,3
34,4,1,2,0,9067,0,0,0,7,1,73,2,0,0,3
35,4,1,1,0,8635,0,1,0,7,1,92,2,0,0,3
40,9,2,1,0,8172,0,0,0,7,1,125,2,0,0,3
35,4,1,2,0,8194,1,0,0,7,1,257,2,0,0,3
36,4,1,2,0,9337,1,0,0,7,1,100,2,0,0,3
59,5,1,1,0,7548,0,0,0,7,1,86,6,0,0,3
38,4,2,2,0,8489,0,0,0,7,1,87,2,0,0,3
36,4,1,2,0,8189,0,0,0,7,1,493,2,0,0,3
57,6,1,1,0,15766,0,0,0,7,1,102,2,0,0,3
30,9,2,1,0,7892,0,0,0,7,1,76,3,0,0,3
56,4,1,2,0,8098,0,0,0,7,1,82,2,0,0,3
35,9,1,2,0,9673,0,0,0,7,1,169,2,0,0,3
33,9,1,1,0,11126,0,1,0,7,1,181,2,0,0,3
42,4,2,2,0,8119,0,0,0,7,1,64,2,0,0,3
47,4,1,2,0,12514,0,0,0,7,1,156,8,0,0,3
42,4,1,2,0,8460,0,0,0,7,1,296,9,0,0,3
30,6,1,2,0,8713,0,0,0,7,1,185,4,0,0,3
32,3,1,1,0,11488,0,0,0,7,1,306,2,0,0,3
55,4,1,2,0,8562,0,0,0,7,1,61,2,0,0,3
46,5,1,1,0,8042,1,1,0,7,1,122,2,0,0,3
54,11,1,2,0,8029,0,0,0,7,1,150,2,0,0,3
38,9,2,2,0,8388,0,0,0,7,1,365,8,0,0,3
58,9,2,1,0,8660,0,0,0,7,1,229,2,0,0,3
50,7,1,1,0,13588,0,0,0,7,1,103,4,0,0,3
35,9,2,1,0,13078,0,1,0,7,1,115,2,0,0,3
46,4,1,2,0,9533,0,0,0,7,1,94,2,0,0,3
47,4,1,2,0,14018,1,0,0,7,1,90,2,0,0,3
51,1,1,0,0,10334,0,0,0,7,1,111,2,0,0,3
32,4,1,2,0,8682,1,0,0,7,1,106,4,0,0,3
60,3,1,0,0,10027,0,0,0,7,1,105,2,0,0,3
30,9,1,2,0,22374,0,0,0,7,1,244,2,0,0,3
50,9,1,1,0,8442,0,0,1,7,1,204,4,0,0,3
42,6,1,2,0,6238,1,1,0,7,1,197,2,0,0,3
31,9,1,1,0,7463,1,0,0,7,1,115,2,0,0,3
45,9,1,1,0,9002,1,0,0,7,1,155,2,0,0,3
55,3,1,2,0,12254,0,0,0,7,1,973,4,0,0,3
46,3,1,0,0,9194,0,0,0,7,1,181,2,0,0,3
35,9,2,1,0,8195,0,0,0,7,1,77,2,0,0,3
53,1,1,0,0,8806,1,1,0,7,1,119,2,0,0,3
32,9,1,1,0,8169,0,1,0,7,1,231,2,0,0,3
33,9,1,2,0,8054,0,0,0,7,1,346,4,0,0,3
45,6,1,0,0,9307,0,0,0,7,1,399,6,0,0,3
56,1,1,1,0,8336,0,0,0,7,1,112,7,0,0,3
45,9,1,2,0,8989,0,0,0,7,1,216,4,0,0,3
32,9,2,1,0,7996,0,1,0,7,1,152,5,0,0,3
34,3,1,1,0,9988,0,0,0,7,1,252,4,0,0,3
37,4,2,2,0,8219,0,0,0,7,1,259,4,0,0,3
40,9,1,1,0,9017,0,0,0,7,1,133,7,0,0,3
56,9,1,1,0,9112,0,0,0,7,1,89,4,0,0,3
51,4,1,2,0,23923,0,0,0,7,1,504,4,0,0,3
45,1,1,1,0,9602,1,0,0,7,1,84,7,0,0,3
35,2,1,2,0,8772,0,0,0,7,1,187,4,0,0,3
38,4,0,2,0,8131,1,0,0,7,1,266,4,0,0,3
36,4,1,2,0,8831,0,0,0,7,1,99,4,0,0,3
50,3,1,0,0,8171,0,0,0,7,1,107,4,0,0,3
52,1,1,0,0,9534,0,0,0,7,1,20,4,0,0,3
45,1,1,1,0,17699,0,0,0,7,1,89,4,0,0,3
30,4,1,2,0,11349,0,0,0,7,1,109,6,0,0,3
51,1,1,0,0,8019,0,0,0,7,1,228,6,0,0,3
48,0,1,1,0,9422,0,0,0,7,1,76,2,0,0,3
39,4,1,2,0,10685,0,0,0,7,1,96,2,0,0,3
45,2,1,2,0,8188,0,0,0,7,1,391,4,0,0,3
32,4,2,2,0,12310,0,0,0,7,1,1321,9,0,0,3
57,9,1,2,0,14841,0,0,0,7,1,797,2,0,0,3
50,1,1,1,0,9195,0,0,0,7,1,281,2,0,0,3
30,9,2,1,1,8020,0,0,0,7,1,407,4,0,0,3
36,9,1,1,0,8019,0,0,0,7,1,171,2,0,0,3
49,1,1,0,0,8019,1,0,0,7,1,76,3,0,0,3
50,1,1,3,0,8142,1,0,0,7,1,276,2,0,0,3
56,6,1,1,0,8464,0,0,0,7,1,59,2,0,0,3
55,5,1,0,0,8192,0,0,0,7,1,168,2,0,0,3
37,4,1,2,0,8508,1,0,0,7,1,205,5,0,0,3
32,4,2,2,0,8596,0,0,0,7,1,101,2,0,0,3
60,1,1,0,0,11481,0,0,0,7,1,125,2,0,0,3
32,4,1,2,0,9985,0,0,0,7,1,436,4,0,0,3
48,9,2,1,0,8328,0,0,0,7,1,190,2,0,0,3
48,1,1,1,0,9810,0,0,0,7,1,63,2,0,0,3
53,6,1,2,0,8039,1,0,0,7,1,218,2,0,0,3
45,2,1,2,0,8789,0,0,0,7,1,65,2,0,0,3
53,4,1,2,0,8368,0,0,0,7,1,146,2,0,0,3
60,7,1,2,0,14576,0,0,0,7,1,214,2,0,0,3
56,7,1,1,0,12738,1,1,0,7,1,82,4,0,0,3
33,4,1,2,0,11934,0,0,0,7,1,65,4,0,0,3
33,4,2,2,0,9327,0,0,0,7,1,194,6,0,0,3
37,9,1,2,0,13258,0,0,0,7,1,67,2,0,0,3
37,9,0,1,0,13752,1,0,0,7,1,105,4,0,0,3
53,1,1,0,0,9407,0,0,0,7,1,139,4,0,0,3
40,9,1,1,0,8211,0,0,0,7,1,266,2,0,0,3
37,1,1,2,0,8378,0,1,0,7,1,3422,2,0,0,3
36,9,2,1,0,8352,0,0,0,7,1,44,2,0,0,3
57,0,1,2,0,8065,0,0,0,7,1,238,2,0,0,3
44,4,0,2,0,8090,1,0,0,7,1,142,2,0,0,3
44,9,1,1,0,9390,0,0,0,7,1,159,3,0,0,3
34,4,1,2,0,8853,0,0,0,7,1,182,2,0,0,3
55,0,1,1,0,10449,1,0,0,7,1,231,2,0,0,3
51,4,1,2,0,10144,0,1,0,7,1,20,2,0,0,3
47,7,1,0,0,8694,0,0,0,7,1,152,2,0,0,3
57,4,1,2,0,8339,0,0,0,7,1,76,2,0,0,3
31,9,2,1,0,8773,0,0,0,7,1,145,2,0,0,3
57,4,1,2,0,12566,0,0,0,7,1,314,4,0,0,3
41,6,1,2,0,8250,0,0,0,7,1,352,2,0,0,3
46,0,1,1,0,8041,1,0,0,7,1,414,4,0,0,3
58,5,1,1,0,8244,0,0,0,7,1,122,6,0,0,3
35,4,1,2,0,8435,0,0,0,7,1,163,4,0,0,3
61,3,1,2,0,8765,0,0,0,7,1,108,4,0,0,3
33,9,2,1,0,9519,0,0,0,7,1,133,4,0,0,3
57,5,1,1,0,12509,0,0,0,7,1,101,2,0,0,3
51,5,1,1,0,8019,0,0,0,7,1,131,4,0,0,3
46,9,1,1,0,10117,0,0,0,7,1,110,2,0,0,3
35,9,2,2,0,8651,0,0,0,7,1,141,1,0,0,3
30,4,1,2,0,8019,0,0,0,7,1,74,1,0,0,3
31,4,2,2,0,8072,1,0,0,7,1,165,3,0,0,3
31,9,2,2,0,8338,0,1,0,7,1,446,1,0,0,3
59,4,0,2,0,9021,0,0,0,7,1,201,2,0,0,3
48,4,2,2,0,8418,0,1,0,7,1,126,1,0,0,3
50,9,1,1,0,11195,0,0,0,7,1,670,1,0,0,3
56,5,1,1,0,8274,0,0,0,7,1,481,1,0,0,3
55,1,1,0,0,15322,1,0,0,7,1,166,3,0,0,3
46,9,0,1,0,7195,1,0,0,7,1,429,3,0,0,3
33,4,1,2,0,8603,1,0,0,7,1,269,3,0,0,3
56,1,1,0,0,9233,0,1,0,7,1,105,1,0,0,3
31,4,1,2,0,8695,0,0,0,7,1,1182,1,0,0,3
41,6,2,2,0,8019,0,0,0,7,1,408,1,0,0,3
57,5,1,1,0,8275,0,0,0,7,1,198,4,0,0,3
55,7,1,1,0,8243,0,0,0,7,1,180,3,0,0,3
42,3,1,0,0,8102,0,1,0,7,1,184,1,0,0,3
43,4,1,2,0,7685,1,0,0,7,1,291,1,0,0,3
52,4,0,2,0,7216,1,0,0,7,1,131,3,0,0,3
45,4,1,1,0,8743,1,1,0,7,1,117,1,0,0,3
40,4,0,2,0,9057,0,0,0,7,1,162,5,0,0,3
34,4,1,2,0,10630,0,0,0,7,1,235,8,0,0,3
49,9,0,1,0,8809,1,0,0,7,1,324,3,0,0,3
36,9,2,1,0,8670,0,0,0,7,1,876,1,0,0,3
36,4,2,2,0,8019,1,1,0,7,1,122,5,0,0,3
33,9,2,1,0,7540,0,0,0,7,1,235,1,0,0,3
31,1,1,0,0,8215,0,0,0,7,1,248,1,0,0,3
33,4,1,2,0,8024,1,0,2,7,1,12,1,0,0,3
35,4,1,2,0,23317,0,0,0,7,1,642,3,0,0,3
44,4,1,2,0,18969,1,0,0,7,1,84,1,0,0,3
45,9,0,1,0,10676,0,0,0,7,1,895,3,0,0,3
56,5,1,1,0,9975,0,0,0,7,1,126,2,0,0,3
32,9,2,1,0,8573,0,0,0,7,1,520,3,0,0,3
34,9,2,1,0,8019,0,0,0,7,1,181,3,0,0,3
59,7,1,0,0,8946,0,0,0,7,1,1934,2,0,0,3
36,4,1,2,0,10832,1,0,0,7,1,88,3,0,0,3
50,1,1,1,0,8302,1,0,0,7,1,226,3,0,0,3
33,4,2,2,0,8624,0,0,0,7,1,452,3,0,0,3
48,9,1,1,0,8146,0,1,0,7,1,524,5,0,0,3
45,9,1,1,0,8779,0,0,0,7,1,95,2,0,0,3
31,4,1,1,0,8074,0,0,0,7,1,124,3,0,0,3
45,7,1,1,0,9200,1,0,0,7,1,141,3,0,0,3
43,9,1,2,0,13164,0,0,0,7,1,51,7,0,0,3
32,7,1,1,0,11379,1,1,0,7,1,365,5,0,0,3
41,4,1,2,0,11850,1,0,0,7,1,243,7,0,0,3
32,4,2,2,0,8493,1,0,0,7,1,90,3,0,0,3
35,9,1,1,0,8393,1,1,1,7,1,72,5,0,0,3
59,5,1,0,0,8025,0,0,0,7,1,448,3,0,0,3
53,4,1,2,0,9964,0,0,1,7,1,262,7,0,0,3
32,4,2,2,0,8331,0,0,0,7,1,37,3,0,0,3
51,0,1,1,0,8120,0,0,0,7,1,217,3,0,0,3
36,4,2,2,0,8246,0,1,0,7,1,336,4,0,0,3
56,5,1,0,0,11168,0,0,0,7,1,142,3,0,0,3
54,7,1,0,0,9078,0,0,0,7,1,147,3,0,0,3
42,9,1,1,0,8238,1,1,0,7,1,186,3,0,0,3
34,9,2,1,0,8668,0,0,0,7,1,124,3,0,0,3
45,1,1,0,0,9211,0,0,0,7,1,260,3,0,0,3
30,9,1,2,0,8019,0,0,0,7,1,111,5,0,0,3
46,7,1,1,0,8697,0,0,0,7,1,96,3,0,0,3
47,1,1,0,0,8019,0,0,0,7,1,293,4,0,0,3
33,9,2,1,0,13254,0,0,0,7,1,67,3,0,0,3
34,9,1,1,0,15506,0,0,0,7,1,534,2,0,0,3
40,9,1,2,0,8181,0,0,0,7,1,256,3,0,0,3
41,4,1,2,0,8787,0,0,0,7,1,229,3,0,0,3
54,4,1,2,0,10838,0,0,0,7,1,123,3,0,0,3
38,9,1,1,0,8759,0,0,0,7,1,259,3,0,0,3
33,9,1,1,0,10395,0,0,0,7,1,278,3,0,0,3
48,7,1,1,0,8019,0,0,0,7,1,163,5,0,0,3
37,4,2,2,0,8190,1,1,0,7,1,250,3,0,0,3
50,1,1,0,0,8525,1,0,1,7,1,430,4,0,0,3
