age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
51,1,11,9,2,13,0,0,1,0,0,40,38
20,3,11,9,4,6,4,4,0,0,0,45,38
57,3,15,10,2,7,0,3,1,0,0,40,25
19,3,15,10,4,7,3,4,1,0,0,20,38
45,3,2,8,2,11,0,4,1,7688,0,40,38
55,3,0,6,2,2,0,4,1,0,0,40,38
60,3,15,10,2,2,0,0,1,0,0,40,38
19,3,11,9,4,4,1,4,1,0,0,40,38
35,3,11,9,2,12,0,4,1,0,0,40,38
20,3,11,9,4,6,3,4,0,0,0,30,38
34,1,9,13,4,9,2,2,1,0,0,15,38
26,3,14,15,2,9,0,4,1,0,1977,40,38
73,0,15,10,6,12,1,4,0,3273,0,40,38
27,3,12,14,2,9,0,4,1,0,0,55,38
37,5,8,11,4,4,3,4,1,0,0,84,38
73,5,11,9,2,11,0,4,1,0,0,40,38
46,0,8,11,2,12,0,4,1,0,1848,40,38
36,1,11,9,4,0,1,4,1,0,0,40,38
54,5,11,9,2,4,0,4,1,0,0,60,38
49,3,1,7,2,7,0,4,1,0,0,50,38
68,1,11,9,2,4,0,4,1,0,0,40,38
34,3,9,13,4,3,1,4,1,0,1590,50,38
30,3,8,11,4,9,1,2,1,0,0,40,38
28,3,9,13,4,11,4,4,1,0,0,50,38
28,3,1,7,2,3,0,4,1,0,0,50,38
25,1,15,10,2,7,0,4,1,0,0,40,38
26,3,15,10,4,6,1,1,1,0,0,40,29
40,3,15,10,2,12,0,4,1,0,0,55,38
32,1,11,9,0,0,4,4,0,0,0,40,38
60,-1,1,7,3,-1,4,2,0,0,0,20,38
18,3,2,8,4,8,1,4,0,0,0,30,38
36,3,9,13,2,9,0,2,1,0,0,40,38
26,3,9,13,4,9,3,4,0,0,0,40,38
24,3,11,9,4,9,3,4,0,0,0,45,38
90,1,11,9,2,7,0,4,1,6767,0,40,38
20,3,15,10,4,0,3,4,0,0,0,40,25
27,3,9,13,5,12,3,4,1,0,0,50,38
58,1,9,13,0,9,1,4,0,0,0,50,38
37,3,12,14,2,3,0,4,1,0,1977,40,38
65,-1,11,9,6,-1,4,4,0,2329,0,75,38
28,3,11,9,4,3,1,4,1,0,0,40,38
36,1,9,13,0,9,1,4,0,0,0,60,38
45,1,11,9,2,2,0,4,1,0,0,40,38
23,3,11,9,4,11,1,4,1,0,0,48,38
69,1,11,9,2,3,0,4,1,0,0,35,38
58,5,11,9,2,3,0,4,1,0,0,40,38
22,3,11,9,4,0,3,4,1,0,0,20,38
58,5,9,13,2,4,0,4,1,0,0,35,38
53,0,15,10,2,10,0,4,1,0,0,60,38
44,4,11,9,2,4,0,4,1,0,0,60,38
31,3,0,6,4,7,1,4,1,0,0,40,38
46,3,9,13,0,6,4,3,0,0,0,40,32
48,3,11,9,2,7,0,4,1,0,0,40,38
46,0,15,10,5,0,4,4,0,0,0,40,38
43,3,6,5,4,6,4,2,0,0,625,40,38
43,3,15,10,0,0,1,4,0,0,0,40,38
17,4,0,6,4,11,3,4,1,0,0,15,38
20,3,15,10,4,11,3,4,1,0,0,40,38
22,3,15,10,4,9,1,4,0,0,0,35,38
19,-1,15,10,4,-1,3,4,1,0,0,35,38
35,3,15,10,0,7,4,4,0,0,0,40,38
29,3,9,13,4,12,1,4,1,0,0,40,38
18,-1,15,10,4,-1,3,4,0,0,0,40,38
25,3,11,9,4,2,1,4,1,0,0,35,38
54,3,0,6,2,6,0,4,1,0,0,40,38
23,3,15,10,2,11,3,4,0,0,0,16,38
36,3,4,3,5,8,4,3,0,0,0,35,25
26,5,11,9,2,2,0,4,1,0,0,50,38
25,1,11,9,4,7,3,4,1,0,0,40,38
46,3,6,5,0,7,4,4,0,0,0,40,38
41,3,15,10,0,2,1,4,0,0,0,50,38
31,3,11,9,4,9,3,4,1,0,0,40,38
48,0,12,14,2,9,0,4,1,0,0,40,38
52,4,12,14,0,3,1,2,0,0,0,50,38
22,0,11,9,4,5,3,4,1,0,0,43,38
18,3,11,9,4,2,3,4,1,0,0,25,38
46,3,15,10,4,0,1,4,0,0,0,40,38
34,1,15,10,4,10,3,4,1,0,0,40,38
30,0,11,9,2,1,2,0,1,0,0,48,38
31,3,1,7,4,7,1,4,1,0,0,40,38
21,3,11,9,2,2,0,4,1,0,0,40,38
41,5,11,9,0,11,1,4,1,3674,0,45,38
45,6,9,13,2,3,0,4,1,0,1977,60,38
30,6,9,13,4,0,1,4,1,0,0,40,38
21,3,6,5,4,7,4,4,1,0,0,35,25
44,3,15,10,0,11,4,4,0,0,1408,46,38
54,3,1,7,0,2,3,4,0,0,0,50,38
36,3,11,9,2,2,0,4,1,0,0,40,38
50,3,9,13,4,3,1,4,1,0,0,50,38
26,3,9,13,4,9,4,2,0,0,0,35,38
47,1,14,15,2,9,0,4,1,0,0,35,38
36,3,11,9,4,7,3,4,1,0,0,37,38
32,5,15,10,2,11,0,0,1,0,0,60,38
21,3,0,6,4,7,1,4,0,0,0,35,38
30,3,11,9,2,11,0,4,1,0,0,45,38
34,3,11,9,4,8,1,4,0,0,0,40,25
51,3,11,9,3,2,1,4,1,0,0,45,3
55,5,0,6,2,13,0,4,1,0,0,50,38
43,3,15,10,2,0,0,4,1,0,0,40,38
37,3,11,9,4,5,1,0,1,0,0,30,38
28,1,15,10,4,3,3,4,0,0,0,40,38
39,3,15,10,2,9,0,4,1,0,0,50,38
35,5,11,9,2,2,0,4,1,0,0,40,38
59,-1,12,14,2,-1,0,4,1,0,0,20,38
26,3,11,9,4,2,3,4,1,0,0,36,38
68,3,11,9,2,0,0,4,1,3818,0,40,38
46,3,14,15,0,9,1,4,1,0,2824,40,38
21,3,11,9,4,7,3,4,1,0,0,37,38
23,3,15,10,4,11,3,4,0,0,0,20,38
17,3,0,6,2,11,3,4,0,0,0,30,38
23,1,11,9,4,7,1,4,0,0,0,40,38
34,3,11,9,6,0,4,4,1,0,0,15,38
33,3,7,12,4,9,1,4,0,0,0,40,38
31,3,7,12,5,13,1,4,1,0,0,45,38
31,-1,9,13,2,-1,5,4,0,4064,0,30,1
56,5,11,9,2,11,0,4,1,0,0,40,38
21,3,11,9,4,0,3,4,0,0,0,40,38
45,3,11,9,0,0,1,1,0,0,1590,40,23
41,4,9,13,2,3,0,4,1,7688,0,40,38
26,3,0,6,0,5,1,4,0,0,0,30,38
41,3,1,7,6,7,4,4,0,0,0,40,38
46,4,12,14,2,3,0,4,1,0,0,55,38
47,6,11,9,0,0,4,1,0,0,0,40,38
43,5,14,15,2,9,0,4,1,0,0,60,38
35,3,11,9,2,11,0,4,1,0,0,45,38
44,5,11,9,0,11,1,4,1,0,0,50,38
58,4,9,13,2,3,0,4,1,7688,0,30,38
25,3,7,12,0,12,3,4,0,0,1594,25,38
44,3,8,11,4,2,4,4,1,0,0,40,38
57,3,15,10,4,2,1,4,1,0,0,42,38
24,3,15,10,2,5,0,4,1,0,0,40,38
38,3,9,13,4,0,1,4,0,0,0,50,38
33,3,5,4,0,5,1,4,1,2176,0,35,38
25,3,15,10,4,9,3,4,0,0,0,40,38
33,3,11,9,2,6,0,4,1,0,0,84,38
50,1,15,10,2,10,0,4,1,0,0,52,38
35,3,11,9,2,11,0,4,1,5178,0,50,38
36,3,9,13,0,0,1,4,1,0,0,55,38
27,3,15,10,4,7,3,4,0,0,0,40,38
22,3,8,11,4,2,3,4,1,0,0,50,38
30,3,11,9,2,13,0,4,1,0,0,40,38
90,3,12,14,4,3,3,4,0,0,0,40,38
39,3,11,9,5,7,2,2,1,0,0,40,38
34,6,9,13,4,9,1,4,1,0,0,45,38
39,3,9,13,2,3,0,4,1,0,0,60,38
19,3,15,10,4,7,3,4,0,0,0,4,38
19,3,0,6,4,2,1,4,1,0,0,40,38
29,3,11,9,2,2,0,4,1,0,0,40,38
66,5,7,12,2,2,0,4,1,2290,0,30,17
38,3,15,10,2,12,0,4,1,0,0,45,38
44,3,4,3,2,5,0,4,1,0,0,40,25
34,5,5,4,4,2,3,4,1,0,0,40,38
35,6,7,12,6,3,1,4,0,0,0,40,38
29,1,9,13,4,9,1,4,1,0,0,40,38
22,3,11,9,2,13,0,2,1,0,0,40,38
33,-1,15,10,4,-1,3,4,1,0,0,40,38
73,3,8,11,6,9,1,4,1,25124,0,60,38
35,1,15,10,2,3,0,4,1,0,2377,40,38
41,3,11,9,4,5,1,4,1,0,0,40,38
27,5,15,10,2,7,5,4,0,0,0,50,38
25,3,11,9,4,0,1,4,1,0,0,50,38
47,3,9,13,0,5,1,4,1,0,1564,51,38
36,3,9,13,2,11,5,4,0,0,0,35,38
36,3,3,2,6,7,2,4,0,0,0,20,25
25,1,11,9,0,12,4,4,0,0,0,40,38
37,3,1,7,0,13,1,4,1,0,0,65,38
26,1,9,13,4,12,3,4,1,0,0,40,38
53,3,15,10,2,3,0,4,1,0,1740,40,38
36,1,12,14,2,9,5,4,0,0,0,40,38
30,3,9,13,4,12,1,4,0,4787,0,45,38
53,1,15,10,0,7,1,4,0,0,0,40,38
37,5,11,9,2,2,0,4,1,0,0,45,38
41,6,11,9,0,2,4,4,1,0,0,40,38
53,3,9,13,2,5,0,4,1,0,0,55,38
23,3,15,10,4,7,3,4,1,0,0,32,38
28,3,11,9,2,4,0,4,1,0,0,50,38
53,1,0,6,2,7,0,4,1,0,0,40,38
32,3,11,9,2,13,0,4,1,0,0,20,38
33,3,9,13,4,0,1,4,0,0,0,50,38
27,3,11,9,4,11,2,2,0,0,0,32,5
52,3,8,11,2,2,0,4,1,0,1902,40,38
31,3,15,10,2,0,0,4,1,0,0,55,38
27,3,7,12,4,3,1,4,0,0,0,40,38
44,3,11,9,2,5,5,4,0,3137,0,30,38
37,5,12,14,2,9,0,4,1,0,0,40,38
39,3,11,9,2,2,0,4,1,0,0,60,38
18,3,2,8,4,11,3,2,0,0,0,20,38
42,3,11,9,2,5,0,4,1,0,0,40,38
49,3,9,13,2,2,0,4,1,0,0,40,38
35,3,11,9,0,5,4,2,0,0,0,36,38
43,3,11,9,2,13,0,1,1,0,0,99,38
43,3,14,15,2,9,0,4,1,99999,0,60,38
31,3,15,10,2,2,0,4,1,0,0,40,38
27,3,9,13,4,7,1,4,1,0,0,40,38
46,0,15,10,0,0,1,4,0,0,0,40,38
54,3,11,9,2,11,0,4,1,0,0,44,38
37,3,15,10,2,0,0,2,1,0,0,40,22
53,1,15,10,2,10,0,4,1,4386,0,40,38
26,3,15,10,4,0,1,1,1,0,0,20,29
59,4,14,15,2,9,0,4,1,0,0,55,38
36,0,15,10,5,0,1,2,1,0,0,40,38
32,3,11,9,2,6,0,4,1,0,0,40,38
53,1,12,14,2,9,0,4,1,0,0,40,38
26,3,11,9,4,0,3,2,0,0,0,40,38
35,3,11,9,1,7,5,4,0,0,0,40,38
48,3,11,9,0,3,4,1,0,0,0,40,38
30,1,15,10,5,5,1,2,1,0,0,40,38
38,3,2,8,2,2,0,4,1,7688,0,40,38
58,5,11,9,2,3,5,4,0,0,0,10,38
44,3,11,9,3,13,1,3,1,0,0,32,1
30,3,8,11,5,9,4,4,0,0,0,40,38
68,5,11,9,2,3,0,4,1,0,0,10,38
26,1,9,13,4,9,3,2,0,0,0,40,38
26,1,9,13,4,9,3,4,0,0,0,40,38
41,3,3,2,2,6,0,4,1,0,0,40,25
43,6,9,13,2,9,0,1,1,15024,0,40,-1
48,3,9,13,0,3,1,4,1,0,0,47,38
55,3,11,9,0,11,1,4,0,0,0,37,38
50,5,15,10,0,3,4,1,0,0,0,40,-1
41,3,1,7,2,2,0,4,1,0,1485,50,38
52,3,11,9,2,11,0,4,1,0,0,36,38
24,-1,11,9,2,-1,5,4,0,0,0,40,25
31,5,11,9,2,2,0,4,1,0,1902,40,38
54,1,8,11,2,10,0,4,1,0,0,38,38
31,5,12,14,5,12,1,4,0,0,0,25,38
31,4,9,13,2,3,0,4,1,0,0,50,38
47,3,11,9,2,2,0,4,1,0,0,40,38
40,3,8,11,2,9,0,4,1,0,0,40,38
46,6,15,10,0,0,4,4,0,0,0,48,38
45,3,11,9,0,6,1,4,0,0,0,40,38
39,3,0,6,4,7,4,4,0,0,0,25,25
34,1,15,10,4,0,4,4,0,0,0,18,38
48,-1,15,10,4,-1,1,4,1,8614,0,60,38
19,-1,15,10,4,-1,3,4,0,0,0,20,38
56,3,15,10,4,0,1,4,0,0,0,40,1
47,3,11,9,5,9,2,3,0,0,0,40,32
35,3,15,10,2,7,5,4,0,0,0,40,38
25,3,15,10,2,2,0,4,1,0,0,40,3
43,1,9,13,5,9,4,4,0,0,0,40,38
59,3,9,13,2,11,0,4,1,0,0,37,38
66,-1,5,4,0,-1,1,4,1,0,0,10,38
63,3,5,4,2,13,0,4,1,0,0,60,38
32,3,15,10,3,13,1,4,0,0,0,37,38
58,-1,9,13,6,-1,1,4,0,0,0,40,38
43,4,8,11,2,3,2,4,1,0,0,50,38
27,3,11,9,4,0,1,4,0,0,0,52,38
21,3,2,8,4,5,3,4,1,0,0,32,38
44,0,15,10,0,3,4,4,1,0,0,60,38
40,5,11,9,2,2,0,4,1,0,0,60,38
65,3,11,9,6,0,4,4,0,0,0,40,38
50,3,15,10,2,0,0,4,1,0,0,45,38
18,-1,11,9,5,-1,3,4,1,0,0,20,38
51,6,12,14,4,9,1,4,1,0,0,40,38
44,0,15,10,0,0,4,2,0,0,0,40,38
20,3,15,10,4,11,3,4,0,0,0,13,38
29,3,8,11,4,3,1,4,1,0,0,40,38
50,3,8,11,2,2,0,4,1,0,0,50,38
50,1,11,9,2,3,0,4,1,5178,0,40,38
43,3,0,6,2,0,0,4,1,0,0,40,38
23,3,9,13,4,12,1,4,0,0,0,40,38
41,3,11,9,2,13,0,4,1,0,0,40,38
30,-1,15,10,2,-1,5,4,0,0,0,30,38
58,5,9,13,2,4,0,4,1,0,0,25,38
50,6,8,11,2,9,0,4,1,0,0,40,38
37,5,9,13,2,2,0,4,1,0,0,65,38
21,3,11,9,4,4,3,4,1,0,0,24,38
33,3,11,9,2,11,5,4,0,0,0,20,38
52,3,15,10,0,0,4,4,0,0,0,45,38
47,3,11,9,2,13,0,4,1,0,0,40,38
45,5,9,13,4,11,1,4,1,14084,0,45,38
34,3,15,10,2,2,0,4,1,0,0,40,38
39,3,15,10,2,11,0,4,1,0,0,40,29
31,3,15,10,0,7,1,4,0,0,0,15,38
19,-1,15,10,4,-1,1,4,1,0,0,40,38
45,3,15,10,0,12,1,4,0,0,0,45,38
45,5,8,11,2,10,0,4,1,0,0,3,38
34,3,11,9,4,6,1,4,1,4416,0,30,38
27,3,1,7,3,11,3,1,1,0,0,35,18
37,3,11,9,0,11,4,4,0,0,0,40,38
20,3,11,9,4,0,3,2,0,0,0,20,38
32,3,9,13,4,3,1,4,1,13550,0,48,38
24,3,3,2,4,5,1,4,1,0,0,55,25
39,3,11,9,2,5,0,4,1,0,0,40,38
18,3,15,10,4,11,3,4,0,0,0,30,38
62,5,15,10,2,4,0,4,1,0,0,80,38
24,3,9,13,5,3,1,4,0,0,0,40,38
37,3,11,9,2,13,0,4,1,0,0,45,38
46,3,9,13,6,0,1,4,0,0,0,25,38
44,3,11,9,0,2,1,4,1,0,0,40,38
53,3,11,9,4,11,1,4,1,0,2559,48,38
25,3,9,13,4,5,3,4,1,0,0,35,38
44,3,14,15,2,6,0,4,1,0,0,45,-1
24,3,9,13,4,11,1,4,1,0,0,50,38
61,3,11,9,2,13,0,4,1,0,0,20,38
45,1,12,14,0,9,4,4,0,0,0,40,38
33,5,15,10,4,2,3,4,1,0,0,48,38
48,3,9,13,2,9,0,4,1,15024,0,45,38
26,1,11,9,4,5,3,0,1,0,0,30,38
40,-1,11,9,0,-1,1,2,0,0,0,32,38
68,3,9,13,2,11,0,4,1,20051,0,40,38
24,3,11,9,0,10,3,4,0,0,1762,40,38
25,-1,9,13,2,-1,0,4,1,0,0,60,38
31,1,9,13,4,9,1,4,0,0,0,50,38
55,3,15,10,0,7,4,4,0,0,0,38,38
46,3,7,12,0,11,4,4,0,0,0,38,38
58,3,9,13,0,3,1,4,1,0,0,38,38
56,3,11,9,6,7,4,4,0,0,0,40,38
45,0,9,13,4,0,1,4,1,0,0,55,38
24,3,9,13,4,3,4,4,1,0,0,40,38
35,1,11,9,0,4,3,1,1,0,0,56,38
51,3,11,9,2,12,0,4,1,0,0,40,38
47,3,14,15,2,9,0,4,1,15024,0,55,38
17,3,1,7,4,0,2,4,0,0,0,10,38
21,3,0,6,4,9,4,2,0,0,0,40,38
45,3,9,13,4,9,1,4,0,0,0,40,38
42,3,11,9,2,11,0,4,1,5178,0,50,38
56,3,2,8,6,7,4,2,0,0,0,40,38
39,3,11,9,2,5,0,4,1,0,0,40,38
31,3,5,4,4,6,1,3,0,0,0,40,25
20,0,15,10,4,12,1,4,1,0,0,40,38
65,5,4,3,2,4,0,4,1,1797,0,21,38
44,3,15,10,2,9,0,4,1,0,0,45,38
33,3,11,9,2,2,0,4,1,0,0,40,38
25,3,9,13,2,9,0,4,1,0,0,45,38
38,3,11,9,2,3,0,4,1,0,0,50,38
31,1,0,6,4,13,2,4,1,0,1741,40,38
33,5,9,13,2,11,3,4,1,0,0,20,38
49,5,11,9,0,7,4,4,0,0,0,40,38
28,3,11,9,4,3,3,4,0,0,0,40,38
29,3,11,9,2,2,0,4,1,0,0,40,38
23,3,8,11,4,7,3,4,1,0,0,20,38
37,5,9,13,2,9,0,4,1,0,0,5,38
52,3,15,10,4,9,1,4,1,0,0,37,38
27,3,11,9,4,6,1,4,1,0,0,40,38
47,3,15,10,2,2,0,4,1,7688,0,55,38
21,3,11,9,4,0,1,4,0,0,0,40,38
41,0,9,13,2,0,5,1,0,0,0,40,29
61,3,15,10,2,0,0,4,1,0,0,40,38
32,3,9,13,2,9,0,1,1,0,0,40,38
21,3,15,10,4,11,1,4,1,0,0,40,38
63,3,2,8,2,11,0,4,1,0,0,40,38
34,3,15,10,2,7,0,4,1,0,0,42,38
21,6,7,12,4,12,3,4,1,0,0,10,38
44,3,11,9,0,7,4,4,0,0,0,33,38
26,3,9,13,4,3,1,1,1,0,0,35,34
36,3,12,14,2,3,0,4,1,0,0,50,38
39,3,9,13,4,9,1,4,1,0,0,40,-1
52,3,11,9,2,5,0,1,1,0,0,8,29
44,5,9,13,2,11,0,4,1,0,0,40,38
42,3,11,9,2,9,5,4,0,0,0,40,38
60,-1,11,9,2,-1,0,4,1,0,0,50,38
31,3,9,13,4,9,1,4,1,0,0,40,38
30,3,15,10,4,2,4,2,1,0,0,40,38
23,3,15,10,4,9,3,4,0,0,0,25,38
81,6,3,2,6,7,1,4,0,0,0,20,38
39,3,9,13,2,12,0,1,1,3137,0,40,-1
38,3,0,6,0,6,1,1,0,0,0,40,31
21,3,15,10,4,3,1,4,0,0,0,38,38
28,1,11,9,2,2,0,4,1,0,0,40,38
34,3,9,13,4,3,1,4,0,0,0,40,38
47,3,11,9,4,7,1,4,0,0,0,40,38
36,3,11,9,2,2,0,4,1,0,0,50,38
27,3,11,9,4,13,1,4,1,0,0,99,38
56,3,9,13,4,9,1,4,0,2907,0,52,4
57,3,11,9,6,7,4,4,0,0,0,30,-1
42,6,15,10,0,0,3,4,0,0,0,38,38
43,3,11,9,0,2,1,4,1,0,0,35,38
48,-1,11,9,3,-1,4,4,0,0,0,32,38
53,3,11,9,0,6,1,4,0,0,0,40,33
58,3,11,9,0,11,1,4,0,0,0,24,38
19,3,2,8,4,7,3,4,1,0,0,40,7
37,3,11,9,2,3,0,4,1,0,0,46,38
41,5,15,10,0,9,1,4,0,0,0,15,38
31,3,5,4,5,2,1,4,0,0,0,40,38
31,3,9,13,2,9,0,4,1,0,0,35,38
53,1,11,9,2,0,0,4,1,0,0,40,38
19,3,15,10,4,11,3,4,1,0,0,25,38
56,3,10,16,2,9,0,4,1,0,0,50,38
55,0,15,10,2,0,5,4,0,0,0,40,38
51,3,4,3,2,2,2,4,0,0,0,40,38
62,3,15,10,4,0,1,4,0,0,0,40,38
43,3,15,10,2,11,0,4,1,0,0,50,38
45,-1,5,4,0,-1,1,0,1,0,0,48,38
28,1,11,9,2,2,0,4,1,0,0,45,38
46,3,11,9,2,3,0,4,1,0,0,40,38
62,6,9,13,2,9,0,4,1,0,0,40,38
57,1,11,9,6,7,4,4,0,0,0,30,38
60,1,9,13,2,9,5,4,0,0,0,45,38
23,0,15,10,4,5,1,4,1,0,0,40,38
47,3,15,10,2,11,0,4,1,99999,0,60,38
21,3,15,10,4,0,3,4,0,0,0,8,38
51,3,11,9,2,5,0,4,1,0,0,48,38
61,1,11,9,2,5,0,4,1,0,0,40,38
52,5,9,13,2,0,5,4,0,99999,0,30,38
76,3,9,13,2,3,0,4,1,0,0,40,38
24,3,15,10,4,5,1,4,1,0,0,39,38
31,5,9,13,4,2,1,4,1,0,0,55,38
43,3,9,13,2,3,0,4,1,15024,0,50,38
58,0,15,10,6,9,4,0,0,0,0,40,38
18,-1,15,10,4,-1,3,4,0,0,1602,24,38
19,3,2,8,4,0,3,4,0,0,0,25,38
44,3,15,10,0,3,2,4,0,0,0,45,38
41,1,15,10,4,9,2,4,1,0,0,7,38
21,3,15,10,4,11,3,1,1,0,0,20,39
40,3,11,9,0,5,1,2,1,0,0,35,38
25,3,15,10,4,7,3,4,1,0,0,30,1
62,1,10,16,6,9,4,4,0,0,0,40,19
42,3,11,9,2,2,0,4,1,0,0,40,38
35,3,8,11,4,12,1,4,1,0,0,40,38
19,3,11,9,4,11,3,4,0,0,0,12,38
60,3,11,9,2,7,5,4,0,0,0,40,38
20,3,11,9,4,11,3,3,1,0,0,40,32
23,3,7,12,2,5,0,4,1,0,0,25,38
18,3,11,9,4,0,3,4,0,0,0,40,38
40,3,15,10,2,3,0,4,1,0,0,45,38
19,3,15,10,4,7,3,4,0,0,0,15,38
51,3,11,9,0,9,1,4,0,0,0,40,38
41,1,9,13,2,10,0,4,1,0,0,50,38
18,3,0,6,4,7,3,4,0,0,0,20,38
41,3,15,10,3,11,4,2,0,0,0,40,38
27,3,15,10,4,3,3,4,0,0,0,40,38
71,5,3,2,0,2,1,4,0,0,0,28,38
25,3,2,8,2,6,0,4,1,0,0,40,7
73,3,11,9,0,7,1,4,0,0,0,20,38
45,3,15,10,2,7,0,4,1,0,0,40,38
25,3,15,10,2,11,0,4,1,0,0,40,38
50,3,11,9,2,9,5,4,0,0,0,16,38
44,3,11,9,2,13,0,4,1,0,0,40,6
44,1,8,11,0,10,3,4,0,0,0,40,4
49,3,11,9,2,2,0,4,1,3103,0,45,38
44,4,15,10,2,3,0,4,1,7688,0,45,38
42,0,11,9,0,0,1,4,0,0,0,40,38
20,3,11,9,4,8,1,4,0,0,0,45,38
66,3,11,9,6,12,1,4,0,0,0,18,38
19,3,15,10,4,3,3,4,1,0,0,15,38
60,3,15,10,2,2,0,4,1,0,0,55,38
46,3,8,11,5,9,1,4,1,0,0,40,38
42,3,8,11,0,2,1,4,1,0,0,35,38
59,3,15,10,0,3,1,4,0,0,0,52,27
58,3,7,12,2,3,0,4,1,5178,0,60,38
47,3,11,9,0,0,4,4,0,0,0,40,38
58,3,15,10,2,12,0,4,1,0,0,36,38
69,-1,9,13,2,-1,0,4,1,99999,0,40,38
17,-1,0,6,4,-1,3,4,0,0,0,40,38
19,3,1,7,4,4,3,4,1,0,0,24,38
28,3,15,10,2,12,0,4,1,0,0,70,38
37,3,11,9,5,9,4,0,0,0,0,40,38
30,3,11,9,2,2,0,4,1,0,0,50,38
36,3,15,10,0,9,1,4,1,0,0,40,38
45,3,1,7,0,13,1,4,1,0,2824,76,38
59,3,5,4,2,7,5,4,0,0,0,99,38
45,3,15,10,2,5,0,4,1,0,0,40,38
53,1,10,16,0,9,1,4,0,10520,0,40,38
37,3,11,9,0,11,4,4,0,0,0,40,38
26,3,15,10,4,11,1,4,0,0,0,40,38
53,1,6,5,2,2,0,4,1,0,0,40,38
44,6,11,9,2,7,5,4,0,0,0,15,38
27,3,9,13,4,2,3,4,1,0,0,40,38
22,3,15,10,4,2,3,4,1,0,0,40,38
41,3,11,9,0,13,1,4,1,0,0,40,38
53,3,11,9,2,6,0,4,1,0,0,40,38
58,3,11,9,2,3,0,4,1,0,0,40,38
34,-1,2,8,5,-1,4,2,0,0,0,53,38
32,3,9,13,2,9,0,4,1,0,0,60,38
32,3,15,10,2,5,0,4,1,0,0,38,25
47,3,12,14,2,9,5,4,0,7688,0,40,38
27,3,11,9,2,4,0,4,1,0,0,40,38
25,3,15,10,4,5,1,4,1,0,0,40,38
40,3,0,6,0,6,1,2,0,0,0,40,38
36,5,15,10,2,11,0,4,1,0,0,92,38
23,1,11,9,4,13,3,4,1,0,0,40,38
44,3,6,5,2,6,0,2,1,0,0,40,38
19,3,11,9,4,2,3,4,1,0,0,60,38
42,3,9,13,4,11,1,4,1,0,0,40,38
60,5,15,10,2,4,0,4,1,0,0,15,38
41,3,11,9,2,11,0,4,1,0,1848,45,38
45,0,11,9,4,13,4,1,0,0,0,40,38
67,-1,4,3,2,-1,0,4,1,0,0,49,38
36,5,9,13,2,13,0,2,1,0,0,48,-1
52,6,12,14,0,9,1,1,0,0,0,40,38
28,3,10,16,4,0,3,4,1,0,0,18,38
83,4,11,9,0,11,1,4,1,0,0,20,38
17,3,1,7,4,7,3,4,1,0,0,20,38
27,3,8,11,4,2,1,4,1,0,0,40,38
35,5,8,11,4,4,1,4,1,0,0,60,38
40,3,15,10,4,0,1,4,0,0,0,40,38
23,3,7,12,2,11,5,4,0,0,0,25,38
51,1,1,7,2,5,0,2,1,0,0,40,38
51,3,3,2,2,7,0,4,1,0,0,54,25
82,-1,0,6,6,-1,1,4,1,0,0,20,38
28,3,11,9,4,3,1,4,0,0,0,45,38
53,3,11,9,2,7,0,4,1,0,0,50,10
29,3,9,13,4,0,1,4,0,0,0,35,1
19,3,11,9,4,2,1,4,1,0,0,45,38
30,3,9,13,3,11,1,4,0,0,0,50,38
23,3,5,4,4,6,3,2,0,0,0,40,5
66,3,9,13,2,11,0,4,1,0,0,15,38
27,3,1,7,4,2,1,4,1,0,0,40,38
35,3,11,9,2,6,0,2,1,0,0,40,38
17,3,2,8,4,5,3,4,1,0,0,15,38
27,3,11,9,4,6,1,4,1,0,0,40,38
27,3,14,15,4,9,1,4,1,0,0,50,38
44,1,9,13,2,10,5,2,0,15024,0,40,38
64,3,11,9,2,13,0,4,1,0,0,16,38
62,4,11,9,6,11,1,4,0,0,0,15,38
26,3,15,10,2,11,0,4,1,0,0,40,38
40,3,11,9,5,6,4,4,1,0,0,40,38
40,3,10,16,2,9,0,4,1,0,0,40,38
35,3,11,9,0,0,3,4,0,0,0,40,38
25,3,9,13,4,9,3,1,1,0,0,40,35
52,1,15,10,6,0,1,4,0,0,0,24,38
46,3,15,10,2,0,5,4,0,0,0,40,38
30,3,11,9,2,2,0,0,1,0,0,40,38
52,3,15,10,2,3,0,4,1,0,0,40,38
28,3,11,9,4,13,1,3,1,0,0,40,38
17,3,0,6,4,7,3,4,0,0,0,25,38
46,6,15,10,4,7,3,2,0,0,0,40,38
45,3,9,13,0,3,1,4,1,0,0,40,38
21,3,15,10,4,9,3,4,0,1055,0,32,38
18,5,11,9,2,7,5,4,0,0,0,40,38
17,3,1,7,4,7,3,4,1,0,1721,15,38
90,3,15,10,0,11,4,2,0,0,0,37,38
23,3,15,10,4,2,1,4,1,0,0,40,38
41,3,9,13,2,9,0,4,1,0,0,40,38
19,5,15,10,4,4,3,4,1,0,0,50,38
69,3,11,9,2,13,0,4,1,0,0,40,38
23,0,7,12,4,3,4,4,0,0,0,32,38
28,3,15,10,4,12,1,4,1,0,0,54,38
37,3,7,12,2,11,0,4,1,0,1977,45,38
57,3,11,9,2,11,0,4,1,0,0,30,38
30,1,15,10,4,10,1,2,1,0,1974,40,38
