city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
64,0.624,1,1,2,0,5,16,1,1,0,17
6,0.924,1,0,2,0,1,8,6,5,4,41
91,0.913,1,0,2,1,-1,11,6,4,1,82
64,0.624,-1,0,0,0,5,14,5,5,-1,46
30,0.897,-1,0,0,0,5,0,5,5,0,100
9,0.518,-1,1,0,3,4,21,3,5,4,56
21,0.738,1,0,2,2,5,21,1,1,0,34
82,0.89,1,1,0,2,5,15,-1,-1,0,49
6,0.924,1,0,2,2,5,21,2,5,0,11
2,0.887,1,0,2,2,5,10,5,-1,5,16
2,0.887,-1,0,2,2,5,15,7,0,0,107
64,0.624,-1,0,2,2,5,19,7,5,2,258
82,0.89,-1,1,2,2,2,14,3,-1,0,12
101,0.754,1,0,2,0,5,7,-1,-1,0,30
71,0.698,-1,0,1,0,5,17,4,5,1,12
30,0.897,-1,0,2,2,5,1,3,-1,1,17
5,0.92,1,1,0,0,5,17,-1,-1,5,32
48,0.91,1,0,2,1,-1,8,-1,-1,0,43
26,0.8270000000000001,1,0,2,1,-1,21,-1,-1,3,44
49,0.92,1,0,2,0,4,15,1,5,0,13
5,0.92,1,1,2,3,5,1,3,5,0,55
5,0.92,1,0,2,0,2,5,7,5,4,23
116,0.698,1,0,2,2,5,19,-1,-1,0,70
64,0.624,-1,0,2,2,5,18,0,1,0,61
64,0.624,-1,1,2,0,5,18,-1,-1,4,116
5,0.92,1,0,2,0,5,9,-1,-1,5,116
5,0.92,1,1,2,1,-1,17,-1,-1,0,56
64,0.624,1,0,2,3,5,21,-1,-1,1,16
78,0.8270000000000001,1,0,2,0,5,21,2,5,4,9
6,0.924,1,0,2,-1,-1,21,-1,-1,4,32
64,0.624,1,0,2,0,2,6,0,5,0,103
5,0.92,-1,0,2,0,5,21,7,5,5,20
13,0.926,1,0,2,2,2,8,7,5,0,113
5,0.92,1,0,2,0,3,4,0,1,2,76
5,0.92,1,0,2,1,-1,16,3,5,0,4
3,0.5579999999999999,-1,1,2,0,5,14,-1,-1,0,70
48,0.91,1,0,2,0,5,14,5,-1,0,44
5,0.92,1,0,2,2,5,18,-1,-1,1,45
83,0.762,1,1,0,1,-1,11,-1,-1,5,40
64,0.624,-1,0,2,0,5,14,1,5,0,32
5,0.92,1,0,2,0,5,21,-1,-1,4,35
5,0.92,-1,0,2,0,5,3,3,5,2,224
13,0.926,1,0,2,0,5,21,0,5,4,67
13,0.926,1,1,-1,0,5,15,7,5,0,66
2,0.887,1,0,2,1,-1,15,4,5,0,88
101,0.754,1,0,1,1,-1,17,7,5,1,176
64,0.624,-1,0,0,0,5,3,4,5,4,77
95,0.855,1,0,2,2,5,8,-1,-1,0,8
93,0.6659999999999999,0,0,1,0,5,15,7,0,5,15
116,0.698,1,0,-1,0,5,3,4,-1,3,97
13,0.926,-1,1,2,3,5,21,3,5,4,18
64,0.624,1,1,0,1,-1,13,-1,-1,5,25
101,0.754,-1,0,0,2,5,16,3,4,5,14
103,0.939,-1,0,2,0,5,17,1,2,0,42
12,0.698,-1,0,0,0,5,17,5,2,0,8
5,0.92,1,1,0,3,5,21,-1,-1,0,28
48,0.91,1,1,1,0,5,17,4,5,1,62
5,0.92,1,0,2,0,5,14,1,5,0,48
5,0.92,1,0,2,0,3,21,1,5,0,20
64,0.624,-1,0,-1,0,5,11,3,5,0,68
6,0.924,-1,0,0,0,5,2,4,5,3,10
5,0.92,1,0,2,0,5,18,1,1,1,10
89,0.866,-1,0,2,0,5,5,4,5,4,66
95,0.855,0,0,1,0,5,17,3,5,0,41
50,0.767,-1,0,0,4,-1,11,-1,-1,0,23
5,0.92,0,0,2,0,5,21,2,5,4,110
5,0.92,1,0,2,0,3,5,4,-1,2,44
64,0.624,1,0,2,0,5,8,3,5,4,29
13,0.926,-1,0,2,2,5,21,-1,-1,4,110
49,0.92,1,0,2,0,5,16,-1,-1,4,76
5,0.92,1,1,2,0,4,21,-1,4,4,96
2,0.887,1,0,2,0,5,1,4,5,3,106
64,0.624,-1,0,2,0,5,-1,1,5,0,60
79,0.563,1,1,0,0,5,15,6,5,0,119
48,0.91,1,0,2,0,5,4,0,5,0,53
52,0.649,-1,0,0,-1,-1,15,7,3,-1,188
5,0.92,1,0,0,0,4,13,4,5,2,11
64,0.624,1,0,2,0,5,19,3,5,4,135
55,0.878,1,0,2,2,2,21,1,5,4,61
24,0.527,-1,0,2,0,5,17,1,5,0,63
49,0.92,1,0,2,0,5,16,4,4,1,42
64,0.624,1,1,2,1,-1,11,-1,-1,5,13
119,0.698,1,0,2,0,5,10,-1,-1,0,9
48,0.91,1,1,-1,-1,-1,13,-1,-1,5,84
83,0.762,1,0,2,0,5,4,0,5,0,106
48,0.91,1,1,2,0,0,11,-1,-1,1,28
120,0.925,-1,1,2,4,-1,19,-1,5,5,48
49,0.92,1,1,2,0,5,15,4,5,2,123
7,0.794,1,0,2,2,5,21,2,5,4,72
48,0.91,1,1,2,0,2,17,-1,-1,1,56
31,0.836,1,1,2,0,5,4,-1,-1,5,17
13,0.926,-1,0,2,0,4,19,3,5,3,34
5,0.92,1,0,2,2,5,15,4,5,0,76
117,0.691,0,1,-1,0,5,20,-1,-1,5,18
5,0.92,1,1,2,0,2,13,-1,-1,1,72
5,0.92,1,0,1,0,5,17,5,5,1,56
31,0.836,1,0,2,2,5,9,4,3,1,25
13,0.926,1,0,2,0,5,21,3,5,4,78
49,0.92,1,1,2,2,5,21,-1,-1,0,33
3,0.5579999999999999,1,1,2,1,-1,15,-1,-1,5,38
74,0.893,1,0,2,2,5,21,-1,-1,4,52
104,0.698,-1,0,2,2,5,21,0,5,-1,10
49,0.92,0,0,2,0,5,21,0,-1,0,70
5,0.92,-1,1,0,0,5,2,-1,-1,0,43
64,0.624,-1,0,2,0,5,16,2,5,1,105
14,0.789,1,0,2,0,5,14,3,5,1,36
5,0.92,1,0,2,0,5,11,2,5,0,43
55,0.878,1,0,2,2,5,4,3,5,4,25
69,0.848,1,1,2,0,3,0,-1,-1,0,290
15,0.743,-1,1,2,2,5,17,-1,5,0,30
5,0.92,1,1,0,1,-1,19,-1,-1,0,82
5,0.92,1,1,2,2,5,14,2,5,1,60
95,0.855,0,0,1,0,5,1,3,5,0,218
5,0.92,2,0,2,0,5,21,3,5,4,15
13,0.926,-1,0,-1,2,5,21,4,5,4,35
5,0.92,2,0,2,0,5,4,2,5,0,25
64,0.624,1,1,0,0,5,20,-1,-1,5,23
64,0.624,0,0,0,2,5,19,4,0,5,218
91,0.913,1,1,2,0,5,21,-1,-1,4,134
93,0.6659999999999999,1,0,2,0,5,14,4,5,5,65
13,0.926,1,0,2,2,5,12,4,5,0,70
64,0.624,-1,0,2,2,5,3,-1,-1,0,135
5,0.92,1,0,2,0,5,21,3,5,4,96
5,0.92,1,1,2,0,3,0,-1,5,5,15
4,0.804,-1,1,2,0,2,14,-1,-1,0,43
64,0.624,-1,0,2,0,5,15,0,5,0,144
5,0.92,2,0,2,0,5,15,-1,-1,1,121
44,0.556,1,0,0,0,5,16,4,5,0,32
64,0.624,1,0,2,0,5,16,1,5,2,89
5,0.92,-1,0,2,0,5,14,5,3,0,16
64,0.624,-1,0,0,0,5,11,4,5,0,302
64,0.624,-1,1,1,-1,-1,14,0,5,-1,40
49,0.92,0,0,2,1,-1,1,4,1,0,35
5,0.92,-1,0,2,0,5,10,2,5,3,50
3,0.5579999999999999,-1,0,1,2,5,15,7,5,0,87
65,0.899,-1,1,2,0,5,20,-1,-1,5,96
64,0.624,-1,1,2,2,5,13,-1,5,5,2
95,0.855,1,0,0,2,5,1,1,5,1,38
13,0.926,1,0,2,0,5,19,1,5,4,7
102,0.579,1,0,2,2,5,18,1,5,2,50
5,0.92,1,0,2,0,5,15,3,5,5,43
64,0.624,0,1,0,0,5,11,-1,-1,-1,9
64,0.624,1,1,2,2,5,11,4,5,0,144
4,0.804,-1,0,2,0,2,16,4,-1,0,36
13,0.926,-1,0,2,0,5,7,5,5,5,48
65,0.899,-1,0,2,0,5,11,-1,5,0,37
24,0.527,1,0,2,0,3,14,0,5,1,18
5,0.92,1,0,0,0,5,19,2,5,0,102
5,0.92,1,0,2,0,5,15,1,5,1,124
41,0.6890000000000001,0,0,0,0,5,5,-1,-1,4,51
48,0.91,1,0,2,2,5,9,-1,-1,0,312
70,0.939,1,1,0,1,-1,17,-1,-1,0,182
5,0.92,1,0,2,0,5,14,4,5,0,132
103,0.939,1,1,2,3,5,21,-1,-1,4,82
5,0.92,0,0,2,0,5,17,0,1,0,135
120,0.925,-1,0,1,0,5,4,4,0,1,13
30,0.897,-1,1,2,4,-1,20,-1,-1,0,50
5,0.92,1,0,0,3,4,4,6,5,4,28
118,0.865,1,1,2,4,-1,15,4,-1,5,40
103,0.939,1,0,2,0,5,9,4,5,4,170
13,0.926,1,0,0,2,4,1,4,4,3,28
64,0.624,-1,1,2,0,3,2,-1,-1,5,66
49,0.92,1,0,2,2,5,21,-1,5,0,9
112,0.923,1,0,2,2,5,5,2,5,3,11
91,0.913,1,0,2,0,5,2,4,5,0,17
15,0.743,1,0,2,0,5,2,7,-1,0,118
49,0.92,0,0,2,0,5,1,3,4,4,29
50,0.767,1,1,0,0,5,19,-1,5,5,182
65,0.899,0,0,2,2,5,6,1,-1,3,76
5,0.92,0,1,2,0,1,21,-1,-1,4,33
78,0.8270000000000001,1,0,2,0,5,19,4,5,0,72
64,0.624,-1,1,0,1,-1,11,-1,-1,-1,107
6,0.924,1,0,2,0,5,17,7,0,5,8
61,0.682,1,1,2,0,5,6,-1,-1,0,66
5,0.92,1,0,2,0,5,21,-1,-1,1,46
5,0.92,0,0,2,0,0,0,0,5,0,107
48,0.91,-1,0,2,0,5,15,1,5,5,94
48,0.91,1,0,2,0,5,1,2,4,5,50
64,0.624,2,0,0,0,5,0,-1,-1,0,39
13,0.926,1,0,2,1,-1,21,4,5,1,37
13,0.926,1,1,0,1,-1,16,3,5,3,144
17,0.722,-1,0,1,2,5,1,2,5,2,19
13,0.926,2,0,2,1,-1,7,-1,-1,1,28
6,0.924,1,0,2,2,5,1,-1,-1,0,47
5,0.92,1,0,2,0,5,21,4,4,4,7
5,0.92,1,0,2,0,5,3,5,5,1,42
5,0.92,1,1,2,0,2,15,2,4,1,37
49,0.92,1,0,2,3,5,1,-1,4,0,48
13,0.926,1,1,2,0,5,11,1,5,0,46
5,0.92,1,0,0,0,5,11,7,0,0,78
122,0.915,0,0,2,3,5,21,2,4,5,110
64,0.624,-1,0,2,0,1,20,0,4,0,102
15,0.743,1,0,2,0,5,15,7,0,0,8
11,0.55,1,0,0,2,5,21,-1,-1,4,128
4,0.804,-1,0,0,0,5,5,4,4,1,46
5,0.92,1,0,2,2,5,2,1,4,4,24
45,0.769,1,0,1,2,5,17,4,-1,2,13
5,0.92,0,0,2,0,5,1,3,2,2,84
64,0.624,-1,0,2,0,5,-1,2,5,0,36
70,0.939,1,0,2,2,5,1,2,5,0,6
48,0.91,1,0,2,0,5,13,7,5,1,34
116,0.698,1,0,2,0,5,16,7,5,5,100
64,0.624,1,0,2,0,5,15,4,5,0,52
5,0.92,1,1,2,0,5,13,-1,5,4,74
93,0.6659999999999999,1,1,0,1,-1,11,-1,-1,0,110
5,0.92,1,0,2,0,5,21,4,5,0,131
13,0.926,-1,0,-1,0,5,21,2,5,1,12
64,0.624,1,1,0,0,5,14,-1,-1,0,6
95,0.855,1,1,0,0,5,13,2,5,0,51
46,0.7659999999999999,0,1,0,0,5,18,-1,-1,5,56
112,0.923,1,0,2,2,5,3,2,5,1,18
1,0.895,1,0,2,0,5,2,6,5,1,136
50,0.767,1,1,0,0,5,14,-1,-1,0,14
79,0.563,-1,0,0,3,5,20,-1,-1,-1,43
30,0.897,1,0,2,0,5,21,3,4,0,108
101,0.754,-1,0,0,1,-1,6,4,5,4,41
5,0.92,1,0,2,0,5,16,1,5,0,70
5,0.92,0,0,2,0,5,4,3,5,1,168
64,0.624,1,0,2,2,5,5,4,1,0,224
5,0.92,1,0,2,0,5,21,3,5,2,228
113,0.698,1,0,2,0,5,17,5,5,0,131
95,0.855,1,1,1,0,5,11,6,5,0,46
5,0.92,1,0,2,0,5,5,-1,-1,0,44
64,0.624,-1,0,2,0,5,11,1,0,0,7
64,0.624,0,0,0,0,5,20,0,5,0,68
5,0.92,1,1,-1,-1,-1,14,-1,-1,5,23
112,0.923,-1,0,2,0,5,21,7,5,4,83
5,0.92,1,0,2,0,5,14,7,0,0,149
101,0.754,1,0,2,0,5,15,6,5,0,162
94,0.802,1,0,2,0,5,13,-1,-1,0,27
51,0.903,-1,0,0,0,5,16,0,1,4,119
41,0.6890000000000001,-1,1,2,1,-1,3,-1,-1,5,41
11,0.55,-1,1,0,0,5,20,4,3,5,72
48,0.91,1,0,2,0,5,16,3,5,0,3
5,0.92,1,0,2,0,5,2,4,5,1,28
48,0.91,-1,0,2,0,5,17,0,5,0,39
77,0.7759999999999999,1,0,2,0,3,16,7,5,2,144
5,0.92,1,0,2,0,5,17,-1,-1,0,184
64,0.624,-1,1,1,0,4,15,0,1,2,37
64,0.624,-1,0,2,0,5,14,4,5,0,40
13,0.926,1,0,2,0,5,17,3,5,0,44
13,0.926,1,0,2,2,5,3,0,0,0,23
48,0.91,-1,0,2,2,5,21,4,5,2,138
11,0.55,-1,0,2,0,5,6,1,5,1,76
74,0.893,1,0,2,0,4,15,4,5,1,29
103,0.939,1,0,2,0,5,6,-1,-1,0,150
48,0.91,1,0,2,3,5,19,3,5,0,61
113,0.698,1,0,2,0,5,15,-1,-1,2,25
5,0.92,1,0,2,-1,-1,21,1,5,0,130
39,0.555,-1,1,0,0,5,18,4,5,0,7
5,0.92,1,0,2,0,5,10,2,5,4,62
64,0.624,-1,1,1,0,5,20,-1,-1,-1,89
81,0.725,-1,0,2,2,5,19,2,5,1,18
5,0.92,1,0,2,2,5,21,2,4,4,92
22,0.479,-1,1,2,1,-1,11,5,5,1,39
105,0.83,1,0,2,-1,-1,18,4,5,4,25
5,0.92,1,0,2,0,5,1,7,5,0,294
64,0.624,-1,1,-1,1,-1,20,-1,-1,-1,2
48,0.91,-1,0,2,2,1,6,2,5,1,1
61,0.682,1,0,2,0,5,21,1,5,1,14
99,0.884,1,0,2,0,5,21,3,5,4,80
94,0.802,0,0,2,2,5,3,-1,-1,0,88
5,0.92,-1,0,2,0,5,18,1,4,0,8
42,0.698,-1,1,0,1,-1,14,-1,-1,1,54
64,0.624,1,0,2,0,5,16,7,5,1,32
48,0.91,1,0,2,3,2,21,-1,-1,4,160
64,0.624,-1,0,2,0,5,11,4,5,-1,10
48,0.91,-1,0,2,0,5,1,4,-1,2,10
64,0.624,-1,0,-1,0,5,14,1,5,2,11
33,0.698,-1,1,1,0,5,21,4,5,0,90
5,0.92,1,0,2,0,5,21,3,5,4,21
5,0.92,1,0,2,0,5,19,5,5,1,36
91,0.913,-1,0,2,2,5,9,1,-1,0,43
64,0.624,1,0,2,0,5,1,2,5,0,35
115,0.743,1,0,1,2,5,2,1,5,1,46
4,0.804,1,1,2,0,5,11,-1,-1,5,53
64,0.624,0,0,2,2,1,1,4,5,0,15
2,0.887,1,1,2,2,5,1,-1,-1,1,24
5,0.92,-1,0,2,0,5,5,1,5,0,97
48,0.91,0,1,0,1,-1,11,-1,-1,0,5
48,0.91,1,0,2,1,-1,21,4,5,3,94
5,0.92,-1,0,2,0,1,11,-1,-1,0,44
5,0.92,1,0,2,-1,-1,14,-1,-1,5,40
99,0.884,1,0,2,0,2,16,-1,-1,4,28
5,0.92,-1,0,2,0,4,4,3,5,0,34
30,0.897,-1,1,0,1,-1,15,-1,-1,5,18
65,0.899,1,0,2,2,4,6,7,0,0,55
64,0.624,0,1,0,1,-1,13,-1,-1,5,140
5,0.92,-1,1,2,4,-1,11,-1,-1,5,47
55,0.878,1,0,2,0,5,16,-1,-1,0,20
48,0.91,1,0,2,1,-1,10,4,5,4,10
82,0.89,1,0,2,0,5,21,-1,-1,1,106
5,0.92,1,0,2,0,5,21,3,5,4,23
83,0.762,-1,1,2,0,5,13,0,5,1,110
48,0.91,1,0,2,2,5,21,6,5,1,36
13,0.926,1,1,0,0,5,16,4,5,0,162
48,0.91,1,0,2,0,3,15,2,5,0,43
5,0.92,1,0,2,0,3,19,4,5,4,30
100,0.795,-1,0,0,0,5,1,4,-1,0,29
95,0.855,-1,1,2,0,5,14,3,5,1,75
5,0.92,1,1,2,4,-1,13,-1,5,5,16
45,0.769,-1,1,2,1,-1,0,-1,-1,-1,29
64,0.624,-1,0,0,0,5,15,-1,-1,-1,145
102,0.579,-1,1,0,1,-1,14,-1,-1,5,38
5,0.92,1,0,2,0,5,15,1,5,0,46
5,0.92,1,0,2,0,5,18,7,1,2,38
5,0.92,0,0,2,0,5,14,1,1,1,64
64,0.624,-1,0,2,0,5,13,5,5,1,20
116,0.698,1,0,2,0,5,19,0,5,0,11
64,0.624,-1,0,2,0,5,14,6,5,5,25
32,0.487,1,0,1,0,5,15,0,5,0,92
64,0.624,1,1,0,1,-1,15,-1,5,5,14
13,0.926,1,0,2,2,5,6,1,5,1,75
46,0.7659999999999999,0,0,2,0,5,16,4,5,3,8
13,0.926,1,1,-1,1,-1,13,-1,-1,0,22
3,0.5579999999999999,1,0,2,0,5,18,0,0,0,21
64,0.624,1,0,2,0,5,15,7,5,0,87
5,0.92,1,0,1,0,5,16,3,5,0,32
5,0.92,1,1,2,2,5,0,-1,-1,0,28
113,0.698,1,0,0,0,5,1,-1,-1,0,16
89,0.866,1,0,2,2,5,10,-1,-1,2,101
39,0.555,-1,1,0,0,5,11,-1,-1,0,64
70,0.939,-1,0,2,-1,-1,9,4,5,-1,47
5,0.92,1,0,2,2,5,8,3,5,1,15
48,0.91,-1,0,2,0,5,19,4,1,1,11
30,0.897,-1,1,-1,-1,-1,14,-1,-1,-1,22
94,0.802,-1,0,2,2,5,19,1,5,0,2
83,0.762,1,1,-1,1,-1,11,-1,-1,5,69
64,0.624,1,1,2,2,5,15,1,1,0,31
101,0.754,1,0,1,2,5,2,5,4,0,2
70,0.939,1,0,2,2,4,8,5,4,1,24
5,0.92,1,1,0,1,-1,16,-1,2,5,56
64,0.624,1,0,2,0,5,14,4,5,0,14
5,0.92,1,0,2,0,5,21,4,1,1,22
5,0.92,1,0,2,0,5,21,-1,-1,3,120
74,0.893,1,1,2,4,-1,14,-1,-1,5,17
64,0.624,1,0,2,0,5,19,6,-1,3,58
83,0.762,1,0,2,0,5,21,5,4,4,22
95,0.855,1,1,2,2,1,6,-1,-1,1,23
5,0.92,-1,0,1,0,5,14,3,5,3,100
5,0.92,1,0,2,0,5,21,1,5,4,314
13,0.926,-1,1,0,0,5,15,2,5,-1,7
5,0.92,1,0,2,0,5,16,2,5,0,45
95,0.855,1,1,-1,1,-1,14,-1,-1,5,63
5,0.92,1,1,1,0,2,20,5,5,0,13
5,0.92,0,0,2,0,5,18,-1,-1,0,3
48,0.91,1,0,2,-1,-1,17,-1,-1,2,7
13,0.926,0,1,1,0,5,0,3,5,0,33
48,0.91,1,0,2,0,2,21,-1,-1,4,46
3,0.5579999999999999,1,1,0,0,5,13,-1,-1,5,24
37,0.74,-1,1,0,-1,-1,20,0,5,2,80
95,0.855,1,0,2,3,5,21,3,5,1,153
7,0.794,1,0,1,0,5,18,1,5,1,22
65,0.899,0,0,2,0,5,6,2,5,5,12
5,0.92,1,0,2,0,5,7,1,5,1,82
13,0.926,0,1,2,2,5,4,5,4,4,44
5,0.92,1,0,2,0,5,21,2,5,1,5
69,0.848,1,0,2,0,5,6,1,2,0,39
88,0.7390000000000001,-1,0,2,2,5,10,-1,-1,4,13
5,0.92,0,0,2,0,5,3,6,5,3,54
116,0.698,0,1,2,0,5,11,-1,-1,0,144
13,0.926,1,0,1,0,5,5,3,5,4,98
5,0.92,0,0,2,1,-1,3,-1,2,1,16
5,0.92,1,0,2,0,5,14,4,5,0,52
5,0.92,0,1,0,0,5,14,0,-1,3,53
88,0.7390000000000001,-1,1,0,0,5,17,-1,-1,1,83
5,0.92,1,0,2,0,1,1,1,2,4,22
77,0.7759999999999999,-1,0,0,2,5,18,4,5,1,24
31,0.836,1,0,2,0,2,21,-1,5,0,130
5,0.92,1,0,2,0,5,21,1,5,4,32
101,0.754,1,0,2,0,5,16,0,0,0,53
82,0.89,1,0,2,2,5,1,1,5,0,57
112,0.923,1,1,1,0,5,19,-1,-1,4,4
13,0.926,-1,1,0,0,0,16,-1,-1,0,25
21,0.738,0,0,2,0,5,17,7,0,1,7
48,0.91,1,0,2,2,5,21,2,5,4,98
48,0.91,1,0,0,2,2,15,5,5,4,14
5,0.92,-1,1,2,0,2,21,3,5,1,156
5,0.92,-1,0,2,1,-1,21,-1,-1,4,33
5,0.92,1,0,2,0,5,10,-1,-1,4,49
70,0.939,1,1,2,0,5,1,-1,-1,0,12
48,0.91,1,0,2,-1,-1,17,-1,-1,0,45
48,0.91,1,0,2,0,1,18,2,5,1,308
64,0.624,-1,0,2,0,5,14,-1,5,5,2
64,0.624,1,0,2,2,5,3,0,5,0,59
94,0.802,1,1,2,0,5,0,0,3,0,51
30,0.897,1,0,2,2,5,17,7,0,1,76
5,0.92,-1,1,0,1,-1,13,4,-1,0,3
91,0.913,1,0,2,2,5,8,7,1,0,11
64,0.624,1,0,2,0,5,16,4,5,4,92
48,0.91,1,0,2,0,5,19,5,5,3,60
7,0.794,-1,0,2,0,5,14,-1,-1,1,5
103,0.939,0,0,2,2,4,1,2,5,0,40
35,0.763,-1,0,2,0,5,3,7,5,5,97
5,0.92,-1,0,2,2,5,19,3,5,0,23
93,0.6659999999999999,1,1,2,0,1,8,5,5,1,60
5,0.92,0,1,0,0,3,1,-1,-1,5,4
48,0.91,1,0,2,2,5,21,-1,-1,0,43
106,0.579,1,0,2,1,-1,18,-1,-1,0,20
100,0.795,1,0,1,0,5,19,1,5,3,52
64,0.624,1,0,2,0,5,16,3,5,0,86
120,0.925,1,1,0,4,-1,15,-1,5,5,46
48,0.91,1,1,2,2,2,7,3,5,3,18
13,0.926,1,0,2,2,5,18,1,5,1,28
82,0.89,1,0,2,2,5,21,4,5,1,8
13,0.926,1,0,2,2,5,2,4,5,1,62
5,0.92,1,0,2,0,2,13,1,2,4,68
5,0.92,-1,0,2,2,5,21,3,5,2,43
13,0.926,1,0,2,2,5,18,4,5,0,34
49,0.92,-1,0,2,2,5,18,3,5,0,33
105,0.83,1,0,2,2,5,5,2,5,0,48
64,0.624,1,1,0,0,5,14,-1,-1,5,70
5,0.92,1,0,2,0,5,6,-1,5,2,40
82,0.89,-1,1,2,0,3,2,-1,-1,1,37
2,0.887,-1,1,0,1,-1,14,-1,-1,0,210
35,0.763,0,0,2,2,5,19,1,5,0,58
61,0.682,-1,0,2,0,4,16,4,5,0,202
5,0.92,1,1,2,2,5,15,0,1,2,194
74,0.893,1,1,2,1,-1,15,-1,-1,5,43
91,0.913,-1,0,2,3,5,21,1,-1,0,74
13,0.926,1,0,2,0,5,16,0,5,4,107
37,0.74,0,1,2,0,5,16,3,5,0,40
64,0.624,-1,1,2,0,5,20,-1,-1,0,111
5,0.92,1,1,0,0,5,15,-1,4,0,164
5,0.92,1,1,2,1,-1,11,-1,-1,5,41
85,0.8959999999999999,1,1,2,4,-1,13,-1,-1,5,103
13,0.926,-1,1,2,2,5,18,3,5,0,18
78,0.8270000000000001,1,0,2,2,5,21,0,5,4,78
5,0.92,1,0,2,0,5,19,1,1,0,28
5,0.92,1,0,2,2,5,21,-1,-1,4,52
11,0.55,-1,1,0,0,5,11,-1,-1,5,12
64,0.624,-1,0,2,2,5,15,1,5,1,17
13,0.926,-1,0,2,0,5,21,-1,-1,3,15
3,0.5579999999999999,-1,1,2,0,5,13,4,5,0,27
48,0.91,1,0,2,0,5,16,2,5,0,7
49,0.92,-1,1,2,1,-1,16,0,5,1,70
5,0.92,2,0,2,2,5,21,-1,-1,2,107
13,0.926,1,0,2,0,5,2,7,0,5,3
2,0.887,1,1,0,0,5,16,-1,-1,5,140
82,0.89,1,0,2,2,5,21,-1,-1,4,6
49,0.92,1,0,1,0,5,17,4,2,1,74
91,0.913,1,0,2,0,5,1,1,5,0,46
95,0.855,-1,0,0,2,5,3,-1,-1,1,91
13,0.926,1,0,2,0,5,16,2,5,0,6
48,0.91,1,0,2,0,2,17,0,5,0,8
116,0.698,1,0,1,1,-1,16,-1,-1,0,58
64,0.624,0,0,2,2,5,18,5,5,0,92
5,0.92,1,0,2,2,5,19,2,5,3,24
64,0.624,1,1,2,0,5,20,3,5,0,7
101,0.754,1,0,0,0,5,3,-1,-1,0,91
5,0.92,1,0,1,0,5,2,3,5,1,174
13,0.926,1,0,2,0,5,5,0,5,5,202
5,0.92,0,0,2,0,0,5,0,5,0,112
21,0.738,1,1,0,0,5,11,-1,-1,5,18
95,0.855,1,0,2,2,5,7,-1,-1,0,53
56,0.7759999999999999,1,0,2,0,5,1,7,-1,0,53
13,0.926,-1,1,1,1,-1,14,3,5,1,5
85,0.8959999999999999,1,0,2,0,5,3,4,5,4,7
5,0.92,1,1,2,0,5,6,1,1,0,182
103,0.939,-1,0,2,1,-1,1,3,5,1,33
91,0.913,1,0,2,0,5,1,0,-1,0,56
48,0.91,1,0,2,0,5,21,2,5,0,56
5,0.92,1,0,2,0,0,12,-1,-1,3,58
64,0.624,-1,0,0,0,5,11,7,4,0,138
98,0.698,0,1,0,4,-1,20,-1,5,5,37
3,0.5579999999999999,1,0,0,2,5,9,-1,-1,0,170
2,0.887,-1,1,2,1,-1,11,-1,-1,5,214
70,0.939,1,0,2,-1,-1,7,1,5,4,63
48,0.91,1,0,2,1,-1,16,-1,-1,0,36
5,0.92,1,1,2,0,5,8,-1,-1,0,117
48,0.91,2,0,2,0,5,18,-1,-1,0,13
85,0.8959999999999999,-1,0,2,1,-1,13,0,1,0,28
49,0.92,1,0,2,0,5,1,-1,-1,0,68
48,0.91,0,0,2,2,5,15,1,1,0,26
68,0.698,1,0,2,1,-1,14,1,5,1,45
30,0.897,-1,1,0,2,5,0,-1,4,5,61
11,0.55,-1,1,0,0,5,11,-1,-1,0,144
74,0.893,-1,1,2,1,-1,-1,-1,-1,5,44
5,0.92,1,0,2,0,5,2,-1,-1,4,42
13,0.926,0,0,2,2,5,2,4,5,1,8
49,0.92,0,0,2,0,5,21,-1,-1,4,58
64,0.624,1,0,2,0,5,19,1,1,0,9
5,0.92,1,0,2,0,5,7,1,5,0,37
11,0.55,1,1,0,1,-1,15,-1,-1,5,4
6,0.924,1,0,2,2,5,21,2,5,0,149
89,0.866,1,0,2,0,5,9,4,5,4,31
78,0.8270000000000001,1,0,2,2,5,21,0,0,3,210
49,0.92,1,1,0,2,5,5,-1,-1,3,36
64,0.624,1,0,-1,2,5,15,-1,-1,1,52
1,0.895,1,0,2,0,5,2,7,5,0,80
64,0.624,-1,0,2,2,5,18,3,5,0,36
70,0.939,1,0,2,0,5,7,0,5,0,25
91,0.913,1,0,2,0,5,2,3,5,0,64
5,0.92,1,1,0,0,5,11,-1,-1,0,32
30,0.897,1,0,2,2,5,21,-1,-1,0,23
116,0.698,1,0,2,0,5,11,-1,-1,0,112
56,0.7759999999999999,1,1,0,0,5,13,1,5,0,41
5,0.92,1,0,2,0,5,21,3,5,4,49
48,0.91,1,0,2,0,0,17,4,5,3,26
15,0.743,1,0,2,2,5,21,1,5,4,30
89,0.866,1,1,0,1,-1,14,-1,-1,5,122
5,0.92,1,0,2,0,5,21,0,0,3,212
49,0.92,1,0,2,0,5,3,4,5,4,192
103,0.939,1,1,2,4,-1,18,-1,-1,5,56
5,0.92,-1,1,0,0,5,16,3,4,0,42
4,0.804,1,0,2,2,5,2,4,5,0,11
68,0.698,1,0,2,0,5,21,-1,-1,0,50
